[2024-08-14 11:15:10.123] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.123] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.123] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.123] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.124] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.131] 0.67, 0.31, -9.49
[2024-08-14 11:15:10.131] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.131] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.131] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.131] 0.67, 0.35, -9.49
[2024-08-14 11:15:10.131] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.131] 0.71, 0.39, -9.49
[2024-08-14 11:15:10.131] 0.71, 0.27, -9.41
[2024-08-14 11:15:10.131] 0.63, 0.35, -9.41
[2024-08-14 11:15:10.131] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.131] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.156] 0.75, 0.35, -9.45
[2024-08-14 11:15:10.156] 0.71, 0.39, -9.41
[2024-08-14 11:15:10.156] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.156] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.157] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.157] 0.67, 0.35, -9.49
[2024-08-14 11:15:10.157] 0.67, 0.39, -9.49
[2024-08-14 11:15:10.157] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.157] 0.67, 0.31, -9.49
[2024-08-14 11:15:10.157] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.157] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.164] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.164] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.164] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.164] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.164] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.164] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.165] 0.75, 0.31, -9.41
[2024-08-14 11:15:10.165] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.165] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.165] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.165] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.190] 0.71, 0.27, -9.49
[2024-08-14 11:15:10.190] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.190] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.190] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.190] 0.71, 0.39, -9.49
[2024-08-14 11:15:10.190] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.190] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.190] 0.63, 0.35, -9.49
[2024-08-14 11:15:10.190] 0.75, 0.31, -9.45
[2024-08-14 11:15:10.190] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.190] 0.71, 0.39, -9.41
[2024-08-14 11:15:10.194] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.194] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.194] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.194] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.194] 0.75, 0.31, -9.45
[2024-08-14 11:15:10.194] 0.67, 0.35, -9.49
[2024-08-14 11:15:10.194] 0.71, 0.27, -9.49
[2024-08-14 11:15:10.194] 0.71, 0.39, -9.49
[2024-08-14 11:15:10.194] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.194] 0.71, 0.27, -9.49
[2024-08-14 11:15:10.194] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.971] 0.71, 0.27, -9.41
[2024-08-14 11:15:10.971] 0.67, 0.31, -9.41
[2024-08-14 11:15:10.971] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.971] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.971] 0.67, 0.39, -9.49
[2024-08-14 11:15:10.971] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.971] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.971] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.971] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.971] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.971] 0.67, 0.39, -9.49
