Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
1095614,0.20,-0.04,-9.53
1095626,0.20,0.00,-9.53
1095638,0.24,0.00,-9.53
1095650,0.24,0.00,-9.57
1095662,0.24,0.00,-9.57
1095674,0.20,0.00,-9.53
1095686,0.16,0.04,-9.53
1095698,0.16,0.04,-9.49
1095710,0.20,0.00,-9.53
1095722,0.20,0.00,-9.57
1095734,0.20,0.00,-9.53
1095746,0.20,-0.04,-9.53
1095758,0.20,0.00,-9.53
1095770,0.20,0.00,-9.57
1095782,0.20,0.00,-9.53
1095794,0.20,0.00,-9.53
1095806,0.16,0.04,-9.57
1095818,0.24,0.00,-9.61
1095830,0.24,0.00,-9.53
1095842,0.24,0.00,-9.53
1095854,0.16,0.00,-9.61
1095866,0.20,-0.04,-9.53
1095878,0.16,0.00,-9.53
1095890,0.16,0.00,-9.53
1095902,0.20,0.00,-9.53
1095914,0.16,0.00,-9.53
1095926,0.20,0.00,-9.57
1095938,0.20,0.00,-9.53
1095950,0.20,0.00,-9.53
1095962,0.20,0.04,-9.57
1095974,0.20,0.00,-9.53
1095986,0.20,0.00,-9.53
1095998,0.16,0.00,-9.61
1096010,0.16,0.04,-9.53
1096022,0.16,0.04,-9.53
1096034,0.24,0.00,-9.57
1096046,0.20,0.00,-9.49
1096058,0.20,0.00,-9.57
1096070,0.20,-0.04,-9.53
1096082,0.20,0.00,-9.53
1096094,0.16,0.00,-9.53
1096106,0.16,0.00,-9.57
1096118,0.16,-0.04,-9.53
1096130,0.20,0.04,-9.57
1096142,0.20,0.00,-9.57
1096154,0.24,-1.33,-13.22
1096166,0.51,0.43,-10.36
1096178,0.31,-0.51,-10.59
1096190,0.47,0.08,-10.67
1096202,0.27,0.12,-8.98
1096214,0.24,0.16,-8.75
1096226,0.20,-0.31,-10.12
1096238,0.16,0.12,-9.06
1096250,0.27,-0.20,-9.96
1096262,0.12,0.08,-9.22
1096274,0.27,-0.04,-9.53
1096286,0.12,-0.04,-9.38
1096298,0.24,0.04,-9.73
1096310,0.16,0.00,-9.34
1096322,0.20,0.04,-9.73
1096334,0.20,0.00,-9.65
1096346,0.27,0.04,-9.45
1096358,0.16,-0.04,-9.57
1096370,0.16,0.04,-9.49
1096382,0.20,0.00,-9.65
1096394,0.16,0.04,-9.61
1096406,0.20,0.00,-9.57
1096418,0.20,0.00,-9.53
1096430,0.16,0.04,-9.61
1096442,0.20,0.00,-9.53
1096454,0.20,0.00,-9.53
1096466,0.16,0.00,-9.53
1096478,0.20,0.00,-9.49
1096490,0.20,0.00,-9.53
1096502,0.20,0.00,-9.53
1096514,0.20,0.00,-9.57
1096526,0.20,0.00,-9.53
1096538,0.20,0.00,-9.57
1096550,0.20,0.00,-9.53
1096562,0.24,0.00,-9.53
1096574,0.20,0.04,-9.53
1096586,0.20,0.00,-9.53
1096598,0.16,0.00,-9.53
1096610,0.20,0.00,-9.57
1096622,0.20,-0.04,-9.57
1096634,0.20,0.00,-9.57
1096646,0.20,0.00,-9.53
1096658,0.20,0.00,-9.53
1096670,0.20,0.00,-9.49
1096682,0.20,0.00,-9.45
1096694,0.16,0.00,-9.53
1096706,0.24,0.00,-9.53
1096718,0.20,0.00,-9.53
1096730,0.24,0.00,-9.57
1096742,0.20,0.00,-9.49
1096754,0.20,0.00,-9.53
1096766,0.27,0.00,-9.49
1096778,0.20,0.00,-9.53
1096790,0.16,0.00,-9.53
1096802,0.20,0.00,-9.49
1096814,0.20,0.00,-9.57
1096826,0.20,0.00,-9.49
1096838,0.20,0.00,-9.53
1096850,0.20,0.00,-9.57
1096862,0.20,0.00,-9.53
1096874,0.24,0.00,-9.57
1096886,0.16,0.00,-9.49
1096898,0.16,0.00,-9.57
1096910,0.20,-0.04,-9.49
1096922,0.43,-0.47,-11.61
1096934,0.51,0.27,-9.77
1096946,0.51,-0.39,-10.51
1096958,0.27,-0.12,-9.34
1096970,0.24,-0.08,-9.96
1096982,0.20,-0.04,-9.14
1096994,0.20,-0.16,-9.96
1097006,0.16,0.12,-9.22
1097018,0.12,0.04,-9.22
1097030,0.27,-0.04,-9.77
1097042,0.20,0.04,-9.45
1097054,0.20,-0.04,-9.57
1097066,0.20,0.04,-9.53
1097078,0.16,0.04,-9.57
1097090,0.20,-0.04,-9.41
1097102,0.20,0.00,-9.61
1097114,0.24,0.00,-9.49
1097126,0.20,0.00,-9.49
1097138,0.20,-0.04,-9.53
1097150,0.16,0.00,-9.53
1097162,0.20,0.00,-9.53
1097174,0.20,0.00,-9.53
1097186,0.24,0.00,-9.49
1097198,0.16,0.04,-9.49
1097210,0.16,0.04,-9.61
1097222,0.24,0.00,-9.53
1097234,0.20,0.00,-9.49
1097246,0.20,0.00,-9.49
1097258,0.24,0.04,-9.53
1097270,0.20,0.00,-9.57
1097282,0.16,0.00,-9.53
1097294,0.16,0.00,-9.53
1097306,0.20,0.00,-9.57
1097318,0.20,0.04,-9.57
1097330,0.16,0.00,-9.57
1097342,0.20,0.00,-9.57
1097354,0.24,0.00,-9.53
1097366,0.20,0.00,-9.61
1097378,0.20,0.00,-9.49
1097390,0.24,0.00,-9.53
1097402,0.20,-0.04,-9.57
1097414,0.20,0.00,-9.53
1097426,0.20,0.00,-9.53
1097438,0.20,0.00,-9.57
1097450,0.20,-0.04,-9.53
1097462,0.16,0.00,-9.53
1097474,0.16,-0.04,-9.53
1097486,0.16,0.00,-9.53
1097498,0.24,-0.04,-9.49
1097510,0.20,-0.04,-9.53
1097522,0.16,0.00,-9.61
1097534,0.24,0.00,-9.53
1097546,0.16,0.00,-9.53
1097558,0.20,-0.04,-9.53
1097570,0.20,0.00,-9.49
1097582,0.16,0.00,-9.57
1097594,0.20,0.00,-9.57
1097606,0.16,0.00,-9.57
1097618,0.16,0.00,-9.49
1097630,0.20,0.00,-9.53
1097642,0.16,0.00,-9.57
1097654,0.20,0.00,-9.53
1097666,0.20,0.00,-9.53
1097678,0.20,0.00,-9.53
1097690,0.24,0.00,-9.53
1097702,0.20,0.00,-9.53
1097714,0.16,0.00,-9.57
1097726,0.20,0.00,-9.57
1097738,0.20,0.04,-9.57
1097750,0.16,0.04,-9.61
1097762,0.20,0.00,-9.53
1097774,0.20,0.00,-9.61
1097786,0.20,0.04,-9.57
1097798,0.16,0.00,-9.57
1097810,0.24,0.00,-9.53
1097822,0.16,0.00,-9.53
1097834,0.20,0.00,-9.57
1097846,0.20,0.00,-9.53
1097858,0.20,0.00,-9.53
1097870,0.20,0.00,-9.53
1097882,0.20,-0.04,-9.57
1097894,0.16,0.00,-9.57
1097906,0.24,0.00,-9.57
1097918,0.16,0.00,-9.57
1097930,0.24,0.00,-9.57
1097942,0.04,-0.08,-8.43
1097954,0.00,0.12,-11.14
1097966,-0.51,0.04,-7.92
1097978,0.27,-0.31,-11.10
1097990,0.04,0.20,-7.81
1098002,0.20,0.20,-8.71
1098014,0.20,-0.35,-9.92
1098026,0.16,0.24,-9.18
1098038,0.35,-0.24,-9.73
1098050,0.08,0.16,-9.38
1098062,0.20,0.00,-9.81
1098074,0.16,0.00,-9.26
1098086,0.20,0.00,-9.85
1098098,0.20,0.04,-9.30
1098110,0.24,-0.04,-9.65
1098122,0.20,-0.04,-9.61
1098134,0.20,0.00,-9.49
1098146,0.20,-0.04,-9.49
1098158,0.16,0.04,-9.49
1098170,0.24,-0.04,-9.53
1098182,0.20,-0.04,-9.49
1098194,0.16,0.00,-9.53
1098206,0.20,0.00,-9.57
1098218,0.20,0.00,-9.57
1098230,0.24,0.00,-9.57
1098242,0.20,0.04,-9.53
1098254,0.16,-0.04,-9.57
1098266,0.20,0.00,-9.49
1098278,0.24,-0.04,-9.53
1098290,0.20,-0.04,-9.49
1098302,0.16,0.00,-9.53
1098314,0.16,0.04,-9.53
1098326,0.20,0.00,-9.57
1098338,0.16,0.00,-9.53
1098350,0.20,0.00,-9.53
1098362,0.20,0.00,-9.49
1098374,0.20,0.00,-9.53
1098386,0.16,0.04,-9.53
1098398,0.20,-0.04,-9.53
1098410,0.20,0.00,-9.57
1098422,0.20,0.00,-9.57
1098434,0.16,0.00,-9.53
1098446,0.20,0.00,-9.57
1098458,0.24,0.00,-9.57
1098470,0.20,0.00,-9.53
1098482,0.20,0.00,-9.53
1098494,0.16,0.00,-9.53
1098506,0.16,0.00,-9.53
1098518,0.24,0.00,-9.53
1098530,0.16,0.00,-9.49
1098542,0.24,0.00,-9.53
1098554,0.20,0.00,-9.53
1098566,0.16,0.00,-9.53
1098578,0.16,0.00,-9.53
1098590,0.16,0.00,-9.53
1098602,0.16,0.00,-9.57
1098614,0.20,0.00,-9.57
1098626,0.20,0.00,-9.53
1098638,0.20,0.04,-9.53
1098650,0.20,0.00,-9.57
1098662,0.16,0.04,-9.57
1098674,0.16,0.00,-9.53
1098686,0.24,0.00,-9.57
1098698,0.20,0.00,-9.57
1098710,0.24,0.00,-9.53
1098722,0.20,0.00,-9.49
1098734,0.20,-0.39,-10.40
1098746,0.39,0.08,-10.32
1098758,0.31,-0.20,-9.81
1098770,0.27,0.04,-10.08
1098782,0.24,-0.04,-9.30
1098794,0.24,-0.08,-9.30
1098806,0.20,-0.12,-9.85
1098818,0.16,0.08,-9.34
1098830,0.27,-0.12,-9.81
1098842,0.12,0.08,-9.38
1098854,0.27,-0.08,-9.53
1098866,0.20,-0.04,-9.53
1098878,0.16,0.04,-9.61
1098890,0.16,0.00,-9.41
1098902,0.20,0.04,-9.57
1098914,0.20,0.00,-9.49
1098926,0.20,0.00,-9.57
1098938,0.20,0.00,-9.53
1098950,0.20,0.00,-9.49
1098962,0.24,0.00,-9.57
1098974,0.20,0.00,-9.53
1098986,0.20,0.00,-9.53
1098998,0.20,0.00,-9.53
1099010,0.20,0.00,-9.57
1099022,0.20,0.00,-9.53
1099034,0.20,0.00,-9.53
1099046,0.16,-0.04,-9.49
1099058,0.16,0.00,-9.49
1099070,0.20,-0.04,-9.49
1099082,0.16,0.00,-9.57
1099094,0.16,0.00,-9.57
1099106,0.20,0.00,-9.57
1099118,0.16,0.00,-9.57
1099130,0.20,0.00,-9.57
1099142,0.16,0.00,-9.57
1099154,0.20,0.00,-9.61
1099166,0.20,0.04,-9.53
1099178,0.20,0.00,-9.57
1099190,0.20,0.00,-9.57
1099202,0.24,-0.04,-9.53
1099214,0.20,-0.04,-9.53
1099226,0.20,0.00,-9.53
1099238,0.20,0.00,-9.61
1099250,0.24,-0.04,-9.57
1099262,0.20,0.00,-9.53
1099274,0.16,0.00,-9.53
1099286,0.24,0.04,-9.53
1099298,0.20,0.00,-9.57
1099310,0.16,0.04,-9.53
1099322,0.24,0.00,-9.57
1099334,0.20,0.00,-9.49
1099346,0.20,0.00,-9.49
1099358,0.16,-0.04,-9.49
1099370,0.16,0.00,-9.57
1099382,0.20,0.00,-9.49
1099394,0.20,0.00,-9.57
1099406,0.20,0.00,-9.49
1099418,0.20,0.00,-9.53
1099430,0.16,0.00,-9.53
1099442,0.16,0.00,-9.57
1099454,0.12,0.00,-9.53
1099466,0.20,-0.04,-9.57
1099478,0.24,0.00,-9.53
1099490,0.20,0.00,-9.53
1099502,0.16,0.00,-9.53
1099514,0.20,0.00,-9.57
1099526,0.20,0.00,-9.53
1099538,0.12,0.00,-9.49
1099550,0.20,0.00,-9.53
1099562,0.20,0.00,-9.57
1099574,0.20,0.00,-9.53
1099586,0.20,0.00,-9.53
1099598,0.16,0.00,-9.53
1099610,0.16,0.00,-9.53
1099622,0.20,0.00,-9.53
1099634,0.16,0.00,-9.61
1099646,0.20,0.00,-9.57
1099658,0.24,0.00,-9.57
1099670,0.24,-0.04,-9.53
1099682,0.20,0.00,-9.57
1099694,0.20,0.00,-9.57
1099706,0.27,0.00,-9.49
1099718,0.20,-0.04,-9.53
1099730,0.20,0.00,-9.57
1099742,0.20,0.00,-9.53
1099754,0.24,-0.04,-9.49
1099766,0.20,0.00,-9.57
1099778,0.20,0.04,-9.53
1099790,0.16,0.00,-9.53
1099802,0.20,0.00,-9.53
1099814,0.20,-0.08,-9.53
1099826,0.24,0.00,-9.53
1099838,0.20,0.00,-9.53
