Distance(m)_mean,Distance(m)_std,Distance(m)_max,Distance(m)_min,Distance(m)_range,Distance(m)_skew,Distance(m)_kurtosis,Speed(m/s)_mean,Speed(m/s)_std,Speed(m/s)_max,Speed(m/s)_min,Speed(m/s)_range,Speed(m/s)_skew,Speed(m/s)_kurtosis,Energy_mean,Energy_std,Energy_max,Energy_min,Energy_range,Energy_skew,Energy_kurtosis,Distance(m)_power_mean,Distance(m)_power_std,Distance(m)_power_max,Distance(m)_power_min,Distance(m)_dominant_freq,Speed(m/s)_power_mean,Speed(m/s)_power_std,Speed(m/s)_power_max,Speed(m/s)_power_min,Speed(m/s)_dominant_freq,Energy_power_mean,Energy_power_std,Energy_power_max,Energy_power_min,Energy_dominant_freq,Label
0.7999999999999999,0.3178499196611058,1.29,0.38,0.91,0.1144551998042657,-1.0487109958846046,-3.30125,1.374870773148205,0.06,-4.05,4.109999999999999,2.1598668514643293,2.8695136416855735,58.375,15.936817212264902,90,40,50,0.9551288793635159,-0.018627359427439316,10.910750000000002,17.362869555390326,40.96000000000001,0.2915032395844352,0,185.7511,295.4615767889287,697.4881,12.69150384256317,0,55804.0,93701.70139864057,218089.0,738.6324676318528,0,No Fall
0.87125,0.39324428975964987,1.51,0.31,1.2,0.40544973704616905,-0.7723830782041556,-2.61125,1.664386952776135,0.04,-4.2,4.24,0.589965087765369,-1.3637906389103966,61.125,12.529251488302997,78,40,38,-0.13907237531139535,-0.8360021827164967,13.0386,20.54612505534803,48.58090000000001,0.22637225124899768,0,125.87870000000001,180.2241151465031,436.3921,0.9731085177163188,0,60851.0,102927.40722470375,239121.0,762.2220792140871,0,No Fall
0.5525,0.06341473465550866,0.66,0.48,0.18000000000000005,0.5250530302406904,-0.9809098050597989,-0.08875,0.19838184680775894,0.11,-0.4,0.51,-0.3802686313588393,-1.3795444327815387,69.75,10.925069466925272,86,55,31,-0.10672418659293313,-1.2265438405925564,4.9118,8.443613729914462,19.5364,0.0031999999999999884,0,0.4009,0.2852199852745245,0.8186696244092001,0.0929,1,78284.5,134568.67000810403,311364.0,370.2283553372464,0,No Fall
0.7474999999999999,0.10911985546701782,0.89,0.51,0.38,-1.2131034713784543,1.153748134596233,-0.595,0.9578398315256799,0.15,-2.16,2.31,-0.6736327460276537,-1.3256374146753511,54.75,14.567576521655402,81,41,40,0.6130791400807504,-0.8250514538553486,9.022200000000002,15.437350400246801,35.760400000000004,0.054722626329619314,0,11.681600000000003,9.504612037321673,22.6576,1.1522284967990202,0,49438.5,82223.30247411618,191844.0,441.9999999999999,0,Fall
0.8525,0.3090422994626187,1.27,0.31,0.96,-0.4714029814071378,-0.6520086812640762,-2.755,1.7850730277178337,0.07,-4.17,4.24,0.9789630757698745,-0.8355549150585695,52.375,10.350120772242226,69,40,29,0.2370471102626882,-1.106722821309247,12.283850000000001,19.785412785623155,46.51240000000001,0.05308313857175763,0,137.89759999999998,202.56857827086608,485.7616,0.2758937807966626,0,44639.00000000001,75588.35170844778,175561.0,549.9318907809647,0,No Fall
0.665,0.210916367989102,0.96,0.37,0.59,-0.004687697395112488,-1.3209608418937158,-0.94375,1.717647373589818,0.05,-3.78,3.8299999999999996,-1.1526095520730122,-0.6651620792088582,56.25,17.400738900567248,91,41,50,1.1061877236381847,-0.051213523466172806,7.386950000000001,12.08085799508876,28.302400000000002,0.03923429354897891,0,34.90269999999999,18.872415417746605,57.00249999999998,7.834411887064689,0,52132.0,86822.51259897977,202500.0,712.0,0,Fall
0.89,0.026186146828319108,0.92,0.83,0.09000000000000008,-1.581962125547469,1.7916666666666652,-0.48750000000000004,1.0467876029616925,0.1,-2.48,2.58,-1.2428381406618683,-0.32150763793148096,67.875,14.297227503460741,86,40,46,-0.6589789280846663,0.003108037559985899,12.6782,21.94866334882377,50.6944,0.004020101012677673,0,11.441600000000001,5.457188833089799,17.183241823402494,3.0303581765975074,1,75122.0,126864.11474881304,294849.0,415.1480528093915,0,No Fall
0.72,0.3462039035844958,1.32,0.22,1.1,0.2501313938157514,-0.655029356987503,-2.60125,1.242295542246576,0.05,-4.06,4.109999999999999,1.1428063506442803,0.7838599151582071,56.375,15.042202536292919,80,41,39,0.526187039640411,-1.1165582726649992,9.131600000000002,13.915082719840369,33.177600000000005,0.08199999999999998,0,116.93499999999999,182.55088094104062,433.05609999999996,5.47772678832904,0,52356.0,87215.54059340572,203401.0,11.060607606600158,0,No Fall
0.72875,0.3702291761289794,1.48,0.43,1.05,1.286943112419687,0.09357272683185869,-2.11125,2.061860723438211,0.06,-4.12,4.18,0.06041618724921594,-1.921959136062702,65.75,21.710760992124225,100,40,60,0.106296874722844,-1.1985113211875196,9.4314,14.195304395116013,33.9889,0.3703980243494807,0,100.98230000000001,114.05768316505471,285.2721,0.49810000000000043,0,71784.0,118344.78192129977,276676.0,614.04560438173,0,No Fall
0.7987500000000001,0.3656867316628889,1.49,0.41,1.08,0.8114626775131564,-0.48847701583206105,-2.09,1.8360594450382823,0.04,-4.06,4.1,0.024786457721746345,-1.9165500300901723,56.125,10.881668727070968,71,41,30,-0.1618871777245902,-1.4018227952360693,10.972999999999999,17.251083560460774,40.8321,0.03604401230228484,0,93.34694999999998,111.19427529930438,279.55839999999995,0.8353999999999987,0,50998.0,86952.54437335345,201601.0,119.52568644530531,0,No Fall
0.9525,0.3601487787805796,1.48,0.4,1.08,-0.012232827774845318,-1.0581031168343928,-3.39625,1.4296746632913178,0.11,-4.11,4.220000000000001,2.189508425192225,2.9355623927644396,67.25,15.172814034129784,93,42,51,0.10726087518839139,-0.29102395720951124,15.372850000000001,24.656676591899,58.0644,0.37779130624114876,0,197.21290000000002,312.35326825983435,738.2089000000001,13.018855141115397,0,73810.5,124503.63410659948,289444.0,85.9416331112328,0,No Fall
0.5700000000000001,0.18485515565282074,0.93,0.28,0.65,0.4904555480713687,0.38003489893849096,-1.2974999999999999,1.4452459009752334,0.08,-4.02,4.1,-0.700694992303615,-0.5202458204332698,61.5,19.43487292765985,90,41,49,0.5311958366553267,-1.3095004588930264,5.4376000000000015,8.866218236655358,20.793600000000005,0.19574028868053311,0,36.875449999999994,41.36347605530148,107.74439999999998,3.3647617776703322,0,62648.0,103619.38116008994,242064.0,360.0,0,No Fall
0.56125,0.28462694882951617,1.01,0.17,0.84,0.04950471684254155,-1.1192480613003073,-1.3375,1.2449182417216917,0.1,-2.79,2.89,0.1735270383336406,-1.6857650511839746,57.375,19.537052709439788,91,40,51,0.8598288978016545,-0.8602629699394684,5.5935000000000015,8.45407502923886,20.160100000000003,0.0025000000000000044,0,38.844049999999996,45.85960187700607,114.48999999999998,1.5377779375855318,0,55237.0,89767.99443008627,210681.0,1480.503899482997,0,Fall
0.675,0.1442220510185596,0.79,0.41,0.38000000000000006,-0.9479947476336797,-0.6834791238980791,0.0625,0.07025463889106745,0.22,0.01,0.21,1.517157347661749,1.284863690911262,58.625,11.525592640479957,73,43,30,-0.21909535219081636,-1.540057964115217,7.429550000000002,12.546700731168336,29.160000000000004,0.047767164721364413,0,0.09384999999999999,0.09032085860973643,0.25,0.03380000000000002,0,55892.0,94727.62409666993,219961.0,149.07489295647304,0,Fall
0.83125,0.42830021180075484,1.53,0.32,1.21,0.407180175903785,-0.9921526574611081,-2.505,1.5028354153779733,0.03,-3.96,3.9899999999999998,0.6167398290622428,-1.0807941611811978,51.375,9.515964030437033,67,41,26,0.5397513107506663,-1.1378917887006286,12.196600000000002,18.50454895667549,44.222500000000004,0.7518179223164467,0,116.10875,165.09805386726245,401.60159999999996,5.712999999999997,0,42828.0,72800.09072109732,168921.0,478.0984130223354,0,No Fall
1.0075,0.34734708865916814,1.5,0.57,0.93,0.27581884279346663,-1.175990361025892,-2.27625,1.6322634372463989,0.05,-4.1,4.1499999999999995,0.455563499971376,-1.1942244121581638,50.5,9.54687682663064,62,41,21,0.18744990648929544,-1.751299613800965,17.046250000000004,27.67224606094526,64.96360000000001,0.14525296602666937,0,98.65899999999998,135.55718786117535,331.6040999999999,0.9966424329772916,0,41344.0,70363.45726298558,163216.0,387.99999999999994,0,No Fall
0.6599999999999999,0.05209880722517277,0.74,0.58,0.16000000000000003,0.045359042934294797,-0.9607756232686984,0.04500000000000001,0.08071112509614592,0.1,-0.15,0.25,-2.0626105849822096,2.617093721144969,72.0,16.344505411386947,90,49,41,-0.1683093343362091,-1.610284537733421,6.98815,12.061024239155646,27.878400000000003,0.0001860822969099316,0,0.07195000000000001,0.03542029785306725,0.12960000000000002,0.0329507575950825,0,84813.5,142585.4045467137,331776.0,1597.2922804741759,0,No Fall
0.5449999999999999,0.056820519432432416,0.67,0.49,0.18000000000000005,1.3985938574198662,1.0498864437309203,-0.35,0.42176499888648206,0.07,-1.2,1.27,-1.0695543152015243,0.0380509534382667,58.5,19.726704163211277,100,44,56,1.3083259497710613,0.3919944756027349,4.771799999999999,8.220215920521794,19.009599999999995,0.006799999999999979,0,3.1601999999999997,2.8025716904300593,7.839999999999999,0.6650500879306229,0,57472.0,93273.43084716033,219024.0,2914.893218813452,0,Fall
0.88375,0.4056014053230092,1.47,0.34,1.13,0.04678954867244615,-1.3378719352646844,-3.33,1.3860529777547672,0.06,-4.13,4.1899999999999995,2.162450011969982,2.8800851752855268,55.375,13.91748643151588,75,40,35,0.4086435201088319,-1.5837009465336773,13.604300000000002,21.029714301435483,49.9849,0.4753683840522464,0,188.9496,300.6526321918702,709.6896,14.120222712984797,0,50313.0,84260.76607769479,196249.0,689.0000000000001,0,No Fall
0.6375,0.15471171347287924,0.98,0.52,0.45999999999999996,1.525037671517231,1.0552624358580829,-0.51,0.6153744504654987,0.06,-1.82,1.8800000000000001,-1.297816136734432,0.5771216738689815,49.875,10.480423928176078,69,40,29,0.7210882170568442,-0.7212518971620865,6.667599999999999,11.16814705759196,26.009999999999998,0.07687772029109156,0,6.5674,5.966753946661451,16.6464,1.8141467555326156,0,40559.0,68498.350958253,159201.0,752.1471862576142,0,No Fall
0.755,0.24922737753763274,1.3,0.57,0.7300000000000001,1.4997735926261064,0.8960371759922605,-1.3675,1.9067230677638682,0.02,-3.89,3.91,-0.5256927515010021,-1.710348566463772,56.125,14.92301673829486,82,40,42,0.5690273010468294,-0.85162422622746,9.5454,15.553778818666542,36.4816,0.2155672154827924,0,53.44924999999999,47.95384409572917,119.68359999999998,3.1065366073673033,0,51914.0,86428.1447735632,201601.0,760.5021663794429,0,Fall
1.24875,0.54783828427218,2.16,0.57,1.5900000000000003,0.20095201498250198,-1.0233309532372525,-3.2487500000000002,1.3406867909502846,0.02,-4.05,4.069999999999999,2.133696492114605,2.8143508777557376,43.625,8.314144574157945,64,40,24,2.1832028238768597,2.918371284303708,26.84290000000001,42.211012605953925,99.80010000000004,0.07650000000000005,0,180.34950000000003,285.86927647503506,675.4801000000001,12.4673,0,30868.0,52500.26459933321,121801.0,478.69134213489866,0,No Fall
0.91,0.6674257583110971,2.2,0.26,1.9400000000000002,0.8948744807750724,-0.2904721073286378,-3.15625,0.4291166175162311,-2.39,-3.73,1.3399999999999999,0.44819596563754693,-0.6224827012991634,41.625,2.9246489410818914,48,40,8,1.5309879292857014,0.8348377142707712,15.4966,21.73058539524419,52.998400000000004,1.1299999999999997,0,160.2791,275.56068743160733,637.5625,0.4831484860852807,0,27767.0,47990.53769234098,110889.0,11.343145750507622,0,No Fall
1.1675,0.4645658495535682,1.88,0.42,1.46,-0.08698559456918531,-0.7000687888270756,-2.05375,2.346035790130114,1.1,-4.11,5.210000000000001,0.525468532561016,-1.6104358288584673,44.875,8.219097969276886,63,40,23,1.5651788282413561,0.9951506835014441,23.26845,36.94837210862611,87.23559999999999,0.9183455213340559,0,104.14130000000002,106.62319061564423,269.9449,0.7535601816208106,0,32588.0,55595.139005132456,128881.0,169.0,0,No Fall
0.90625,0.1233968626598169,1.08,0.77,0.31000000000000005,0.2786722292622705,-1.5141008433685674,0.2,0.15784259790780725,0.47,0.06,0.41,0.8591117533732513,-0.8699920040400642,62.75,17.790446874657196,90,42,48,0.5970241975832794,-1.0005755901785705,13.2462,22.69974998518706,52.5625,0.006223809766751456,0,0.8144000000000001,1.010942510729468,2.5600000000000005,0.10854962491937827,0,65072.0,107938.80006744563,252004.0,934.6308832050782,0,No Fall
0.8312499999999999,0.373150199555851,1.51,0.33,1.18,0.46645220378438573,-0.4478207421114839,-1.61125,1.514279059958425,0.1,-4.09,4.1899999999999995,-0.583772551610754,-1.0615478896707555,50.5,18.110770276274835,84,40,44,1.1964766158886044,-0.45308383615195025,12.030000000000001,18.611184460157286,44.222500000000004,0.09167407100772974,0,56.724700000000006,63.319812675970546,166.15210000000002,15.587691141640079,0,43075.5,69378.20816185728,163216.0,1140.6035379946084,0,No Fall
1.0787499999999999,0.6697214239624454,2.26,0.29,1.9699999999999998,0.6029317167666932,-0.8168501221684177,-3.71875,0.33553528662635246,-3.33,-4.18,0.8499999999999996,-0.03195576021512812,-1.466444545735489,53.0,22.051886864522825,98,40,58,1.3600217293382189,0.13787194439112893,21.550899999999995,30.636040045998108,74.47689999999999,1.4217353718557506,0,222.0131,382.813137478875,885.0625,0.07250000000000038,0,48316.0,75925.27642359954,179776.0,1580.94545825584,0,No Fall
1.1912500000000001,0.6101156213608789,2.24,0.34,1.9000000000000001,0.4609523881951692,-0.6566960396430925,-3.01125,1.317610797726595,0.01,-3.98,3.9899999999999998,1.6885446733538139,1.6237341332056578,48.875,18.34928959309947,93,40,53,2.0454628969129995,2.4987317397540627,25.188400000000005,37.90999150158175,90.82090000000002,1.5447773613535931,0,154.9127,245.67426888019835,580.3281,7.939699999999998,0,40367.0,64964.451987221444,152881.0,1708.682973970686,0,Fall
0.83875,0.07863795884576717,0.95,0.72,0.22999999999999998,-0.07369420916474628,-1.1233895488039103,-0.485,0.8220358004021827,0.1,-2.11,2.21,-1.1455306494607744,-0.1831618471659322,64.625,21.928047923020547,89,40,49,-0.02679553365241958,-1.8721646837003392,11.297800000000002,19.471890683495534,45.02410000000001,0.040600505063388304,0,8.29535,5.943119431535935,15.054400000000003,1.1879053541458369,0,70143.0,113886.19169153036,267289.0,101.0,0,No Fall
1.2349999999999999,0.3826598638851106,1.75,0.76,0.99,0.10505481881031359,-1.624070167757287,-0.16625,0.42105098096480975,0.11,-1.0,1.11,-1.2876245438744482,-0.09332093325277802,49.25,15.53567323475693,81,40,41,1.3572960942797498,0.149987725135166,25.427800000000005,41.69703185743562,97.61440000000002,0.278641618243555,0,1.6642000000000006,0.7430855334347456,2.6317209798812433,0.5420790201187573,1,39986.5,66544.16110937158,155236.0,290.00000000000006,0,Fall
0.81125,0.13378420790853557,1.13,0.7,0.42999999999999994,1.9309444127321909,2.3658599886528533,-0.48625,0.9284385893992743,0.11,-2.38,2.4899999999999998,-1.348993534883893,0.13284350805838274,64.5,19.168426420250867,97,40,57,0.16789888281206305,-0.7304655471412436,10.6343,18.17833582592202,42.1201,0.13067746032555833,0,9.742899999999999,4.2895555620600145,15.132100000000001,3.4986684758092044,0,69023.5,113886.74105333773,266256.0,1449.3755415948606,0,No Fall
0.7562500000000001,0.5533776158413762,2.12,0.5,1.62,2.230195208468414,3.0461497898703342,-0.715,1.4280156061572198,0.06,-4.19,4.25,-2.123378698345677,2.7653595285665746,55.5,18.677717817151613,81,40,41,0.4801105742525146,-1.6559472136867714,10.978200000000001,14.795349647439904,36.602500000000006,2.2620999999999998,0,20.185750000000002,7.358703974036464,32.71840000000001,14.038600000000004,0,51564.0,84049.64578152605,197136.0,1767.9999999999995,0,No Fall
1.02375,0.5398131290416289,1.69,0.52,1.17,0.07315903557005987,-1.8962753618914785,-1.9900000000000002,2.1416348895178188,0.01,-4.19,4.2,-0.00979168410244323,-1.9872408495867593,44.75,4.621378891320518,54,40,14,0.9133120765032061,0.045390991152224114,18.808699999999998,27.96861897591656,67.0761,0.0965,0,95.43400000000001,100.6329772051886,253.44640000000007,0.07720000000000006,0,32190.0,55410.71262851616,128164.0,46.92178951319812,0,Fall
0.89875,0.5122342516578021,1.49,0.2,1.29,-0.050773647121812496,-1.5118970467304365,-3.77,0.21692658402589313,-3.44,-4.12,0.6800000000000002,-0.151345119954998,-0.8147163855904034,53.875,18.247798301634717,87,40,47,0.9958478221291809,-0.6274861461014551,14.752899999999999,21.350924560308858,51.696099999999994,1.2550937956643409,0,227.54975000000005,393.7966888771128,909.6256000000002,0.027679863093572545,0,48243.0,79402.71444982218,185761.0,725.0,0,No Fall
0.70125,0.302250487415417,1.36,0.41,0.9500000000000002,1.38829760588586,0.9046627813274339,-1.5199999999999998,1.8247113274629028,0.09,-3.94,4.03,-0.30091434051054855,-1.6964002343751685,72.125,14.855855026602427,94,57,37,0.4372825573019698,-1.5013154254249608,8.475,13.29045164582453,31.472099999999994,0.19050852915778016,0,59.95339999999999,59.107853215287726,147.8656,4.391999999999999,0,84767.0,143283.28921406012,332929.0,645.956277398604,0,No Fall
1.09875,0.3098588388282638,1.63,0.78,0.8499999999999999,0.6792396666956492,-1.0643820783196793,-1.155,1.8813293172647896,0.25,-4.1,4.35,-0.9314454239174312,-0.8914659959451532,50.75,16.157704928962794,89,40,49,1.904657529935228,2.2063186497517595,19.974500000000006,33.08166605115287,77.26410000000001,0.021046379176549054,0,46.09599999999999,25.216015301391284,85.37759999999997,17.158194969773238,0,42492.0,70639.07292709892,164836.0,788.0000000000001,0,No Fall
1.12,0.46055866696251163,1.71,0.37,1.3399999999999999,-0.38503205499881227,-1.0210725872751922,-1.8,1.9827758320092566,0.09,-3.79,3.88,-0.006322862391252338,-1.9906039545878735,57.5,19.339079605813716,94,40,54,0.9304101697380851,-0.470397979318125,21.554749999999995,33.95606722689628,80.28159999999998,0.09467399306183608,0,72.91574999999999,78.96904690407183,207.35999999999996,6.882196238808933,0,55390.0,90208.5811217536,211600.0,968.0000000000001,0,Fall
1.155,0.2805097400906327,1.62,0.82,0.8000000000000002,0.4398309756214739,-1.0494709220733403,-1.54,1.552122970091518,0.1,-3.97,4.07,-0.6171033736648881,-1.0215901812459778,61.25,24.052026941611388,100,40,60,0.7238295116159805,-1.0695479897559221,21.893399999999993,36.660211783894525,85.37759999999997,0.05439999999999993,0,54.79475000000001,58.058544417833104,151.7824,0.1009994743482033,0,62274.5,102698.63442982093,240100.0,53.74899114866847,0,No Fall
0.8987499999999999,0.5066821347889481,1.72,0.25,1.47,0.3378976003246738,-1.0372633002755773,-2.6525,1.4175507045605105,0.07,-4.01,4.08,0.8434866589846743,-0.4208148044050595,56.25,20.776016392534377,91,40,51,0.6422599090668161,-1.2550567805896782,14.7166,21.465860234567817,51.696099999999994,0.10316421738870861,0,125.89405,187.44901275439543,450.28839999999997,5.6537999999999995,0,53446.5,86083.4962449249,202500.0,1018.0000000000001,0,No Fall
1.15125,0.7925985743111074,2.47,0.33,2.14,0.5563985468269403,-1.0798631716869063,-3.67125,0.15338443765351728,-3.51,-4.0,0.4900000000000002,-1.1914751401939623,0.7646226299738164,57.25,23.267082817945674,94,40,54,0.9993173307304122,-0.819034776773016,25.476000000000006,34.414101710345435,84.82410000000002,0.47607670039841704,0,215.79079999999996,373.43367697618004,862.5968999999999,0.15659907652840105,0,54980.5,89449.78933317841,209764.0,102.0761184457488,0,No Fall
0.9175,0.5066627506114326,2.01,0.53,1.4799999999999998,1.3693078561321408,0.7180457802612343,-1.1612500000000001,1.3643673311413298,0.07,-4.19,4.260000000000001,-1.4556787401014832,1.1862426893629276,66.0,21.016999921831985,94,40,54,0.05685380026460841,-1.5458345954757007,15.125399999999999,22.39588192592558,53.8756,1.1210696987475899,0,33.72870000000001,30.507063166748786,86.30410000000002,11.278447191359398,0,72500.0,119118.8697981978,278784.0,827.4164542802058,0,No Fall
0.96125,0.5418865853927105,2.07,0.52,1.5499999999999998,1.1338953490854267,0.14713638042975585,-0.9399999999999998,1.4183390688709503,0.09,-4.13,4.22,-1.5588970554790558,1.315797003417507,57.125,16.172617952223177,92,42,50,1.3311019386222709,0.7580635812471637,16.839499999999994,24.47560761288675,59.13609999999999,1.0284228888460423,0,27.4002,16.963682831861714,56.550399999999996,15.085848486085283,0,53907.0,89463.43531298135,208849.0,665.9520933164985,0,No Fall
0.95875,0.6999885203140325,2.27,0.02,2.25,0.6233489317903517,-0.3473740692635725,-1.9962499999999999,1.2546705600617696,0.06,-3.63,3.69,0.19660866172772307,-0.9461070154384741,45.0,6.07100838882165,56,40,16,0.8968313883037748,-0.7494140977104742,17.601499999999998,23.84079347714752,58.82889999999998,2.52245264298292,0,74.26450000000001,104.58003701624897,255.04090000000002,7.043776923413586,0,32650.0,55974.518524057,129600.0,113.15728752538098,0,No Fall
0.95125,0.46168751027384003,1.54,0.46,1.08,0.3066228903067568,-1.6801594713520405,-2.11125,1.7854366212698307,0.07,-4.2,4.2700000000000005,-0.043602723371623735,-1.5288747017676259,60.625,18.500482619187455,88,40,48,0.5520411199637841,-1.1268603741187497,15.917299999999997,24.33770012264922,57.91209999999999,0.14733039300936818,0,92.91850000000001,113.56139833270812,285.2721,4.912487919292923,0,61187.0,100486.24751676222,235225.0,2015.2455992799494,0,No Fall
0.8399999999999999,0.09546876826630639,0.97,0.68,0.2899999999999999,-0.3317231491243102,-0.7565865115319248,-0.33375,0.9313268184998986,0.28,-2.1,2.38,-1.212570033434306,-0.3476691370645635,56.0,19.806203934265504,99,41,58,1.4365752757772479,0.7980021526378303,11.352950000000002,19.51764154854526,45.15840000000001,0.01248759748707493,0,7.850200000000001,4.522062147958607,14.69623016489242,1.990369835107583,1,52441.5,85621.6340520899,200704.0,634.0,0,Fall
1.00875,0.5966917725497575,2.02,0.2,1.82,0.29844077246901735,-0.8586406659827008,-3.04875,1.3495336496095869,0.09,-4.03,4.12,1.8035354589416477,1.866785371479489,57.75,26.33710039360554,100,40,60,1.0900276347257079,-0.7242650250566998,18.390700000000002,27.001209185516124,65.12490000000001,1.2213658315508396,0,160.5214,250.79244461372838,594.8721,11.142123740530138,0,56966.5,90524.69708179089,213444.0,113.75735931288071,0,No Fall
1.3175000000000001,0.6228677915210303,1.87,0.17,1.7000000000000002,-0.8618498687037959,-0.7091244815707394,-2.7337499999999997,1.7661494638255926,0.12,-4.05,4.17,1.0882496944558744,-0.7159742388610373,51.5,17.06290881247559,87,40,47,1.3155316735153444,0.2868154716904816,30.378199999999996,46.69290548123986,111.09159999999999,1.0659999999999998,0,141.34619999999998,194.79969078858923,478.2968999999999,14.389755213340555,0,44472.0,72330.68436009713,169744.0,1352.7124112222098,0,No Fall
1.3725,0.7164944422075343,2.25,0.33,1.92,-0.12234996604495135,-1.2806481386105626,-3.59125,0.11482128971331305,-3.39,-3.79,0.3999999999999999,-0.019663301442040045,0.07394333039269885,42.25,4.0970372570571385,51,40,11,1.473983858686714,0.5868718877320056,33.413650000000004,50.43281531381627,120.56040000000002,1.0153999999999992,0,206.43999999999994,357.36417260521506,825.4128999999998,0.05411623381592669,0,28646.5,49419.857443643035,114244.0,18.928932188134524,0,No Fall
0.7575000000000001,0.19226098333849673,1.23,0.65,0.58,2.2044425902596716,2.986092893649791,-1.2162499999999998,1.8537678811390754,0.11,-4.14,4.25,-0.7447044392196946,-1.2443648861717271,62.0,21.44094880629786,88,40,48,0.3205416302512801,-1.6702501968997416,9.403200000000002,15.773449400178771,36.723600000000005,0.2720000000000001,0,46.8189,38.048283040105765,94.67290000000001,2.601197765696938,0,64501.5,104824.25691484772,246016.0,986.5042584204962,0,No Fall
0.7949999999999999,0.2187627547301936,1.18,0.53,0.6499999999999999,0.5706589448619304,-0.7964478503007353,-0.7575,1.0775203014328778,0.1,-2.4,2.5,-0.5751779712007088,-1.5093042848944878,56.125,20.29382383175447,89,40,49,0.6279995759514359,-1.2754618060080918,10.418599999999996,17.33986712059812,40.44959999999999,0.12079606101574897,0,16.183249999999997,14.62444343684572,36.72359999999998,1.7127404685869463,0,52653.0,86001.96153576963,201601.0,1240.9999999999998,0,Fall
0.9762500000000001,0.6577219885983091,2.29,0.24,2.05,0.9282209584946464,-0.018275818047801984,-2.4787500000000002,1.174994680839024,0.04,-3.73,3.77,1.2306668635457667,0.7263890255152279,51.125,16.030662583222902,82,40,42,1.0538176607841911,-0.39456854845537803,18.028700000000004,24.85790741072144,60.996100000000006,1.6105,0,105.69239999999999,166.07170362969723,393.22889999999995,2.4724231390456777,0,42799.0,71870.23993281224,167281.0,856.9999999999999,0,No Fall
0.55125,0.3703063403646847,1.08,0.14,0.9400000000000001,0.22445251478300637,-1.5089658023578136,-2.325,0.8863085563971823,-0.86,-3.32,2.46,0.5660294931110315,-1.0524521789497845,43.25,3.693623849670827,50,40,10,0.8251023509564892,-0.7545297552150436,5.8048,7.966129041761752,19.4481,0.08183909292661327,0,91.91275,146.8811805090002,345.96000000000004,0.08994455114619629,0,30024.0,51783.70786260868,119716.0,85.37258300203045,0,No Fall
0.33,0.2182397109340356,0.84,0.15,0.69,1.7888449706570475,1.9933207119823777,-0.15,0.19791773182670766,0.03,-0.53,0.56,-0.976872594884061,-0.38853749199980214,56.25,14.22020695047318,84,43,41,0.9280657120891702,-0.28609601948253927,2.0308,2.8516856032879923,6.969600000000001,0.3508,0,0.6214,0.5148724308020386,1.44,0.14383079399901047,0,52008.5,86892.580349245,202500.0,545.6026714428313,0,Fall
1.22875,0.6634635849626027,2.25,0.19,2.06,-0.11144249017763042,-0.8230165676400945,-3.23125,0.9034131707822599,-1.91,-4.18,2.2699999999999996,0.19569180182367588,-1.5797722195331383,43.0,5.0142653642240695,54,40,14,1.4827140728367454,0.9070247933884299,27.0107,40.228108034059964,96.6289,1.5738961502218172,0,172.76420000000002,286.1669264960401,668.2225000000001,0.27770995769276774,0,29758.0,51140.7275270894,118336.0,50.0101012677667,0,No Fall
0.57125,0.186657631584062,0.97,0.45,0.52,1.3983980933343787,0.5767887070433773,-0.775,0.6988766496518334,-0.11,-2.05,1.9399999999999997,-0.7717441690365442,-0.7228465055274529,63.25,19.674130948314556,96,40,56,0.32676257439564516,-1.0386318177268945,5.447999999999999,8.91413996131988,20.884899999999995,0.13313709985752561,0,12.86655,15.039428154604153,38.440000000000005,1.4876494926045536,0,65150.5,110211.70288925763,256036.0,178.0,0,No Fall
0.6950000000000001,0.12884098726725127,0.84,0.48,0.36,-0.49784388818701486,-1.1022659608189322,0.08125,0.09493418773023764,0.26,-0.02,0.28,0.8457895390119935,-0.5196454693034274,58.625,18.92796494985283,87,40,47,0.6712761922357251,-1.1662117094944973,7.839599999999999,13.322455857686299,30.913599999999995,0.031191428790076366,0,0.16810000000000003,0.14999073304707863,0.42250000000000004,0.03473877349036804,0,57453.0,93830.40537054074,219961.0,1984.9999999999998,0,Fall
0.90625,0.518815615471569,1.83,0.26,1.57,0.5713348171181506,-0.6649640396911005,-1.7800000000000002,1.5547347040572548,0.09,-4.05,4.14,-0.1630709382299239,-1.2596227663790345,52.25,18.736900185767883,90,40,50,1.3075017769616404,0.028352677097638335,15.0233,21.754290958337393,52.5625,0.049171605161500126,0,67.29480000000001,78.89029222990621,202.7776,9.259756067137882,0,45490.5,74624.45970156166,174724.0,338.0000000000001,0,No Fall
1.06375,0.5258717252606109,1.83,0.27,1.56,-0.1319503976731116,-1.0268798961782275,-2.77625,1.7903386551152827,0.11,-4.17,4.28,1.0848752880086217,-0.7177928024932765,55.5,20.493901531919196,94,40,54,0.9729660474865823,-0.5394238511731224,20.005699999999997,30.362532811344966,72.42009999999999,0.4642673344242164,0,138.0554,205.45031920814822,493.2841,0.10250000000000019,0,52219.5,83737.70242698328,197136.0,207.22013584981426,0,No Fall
