Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2)
2024-08-14 11:01:28.029,0.63,0.47,-9.45
2024-08-14 11:01:28.061,0.71,0.43,-9.49
2024-08-14 11:01:28.065,0.67,0.43,-9.41
2024-08-14 11:01:28.070,0.67,0.43,-9.45
2024-08-14 11:01:28.093,0.67,0.47,-9.45
2024-08-14 11:01:28.102,0.71,0.43,-9.45
2024-08-14 11:01:28.102,0.71,0.43,-9.45
2024-08-14 11:01:28.135,0.67,0.43,-9.45
2024-08-14 11:01:28.141,0.71,0.47,-9.41
2024-08-14 11:01:28.141,0.67,0.47,-9.41
2024-08-14 11:01:28.149,0.67,0.43,-9.41
2024-08-14 11:01:28.180,0.63,0.43,-9.45
2024-08-14 11:01:28.186,0.67,0.47,-9.41
2024-08-14 11:01:28.195,0.67,0.39,-9.45
2024-08-14 11:01:28.221,0.63,0.43,-9.45
2024-08-14 11:01:28.227,0.67,0.43,-9.45
2024-08-14 11:01:28.227,0.71,0.43,-9.41
2024-08-14 11:01:28.233,0.63,0.47,-9.41
2024-08-14 11:01:28.266,0.67,0.43,-9.41
2024-08-14 11:01:28.272,0.67,0.39,-9.45
2024-08-14 11:01:28.283,0.67,0.43,-9.41
2024-08-14 11:01:28.303,0.63,0.43,-9.49
2024-08-14 11:01:28.308,0.67,0.43,-9.49
2024-08-14 11:01:28.319,0.67,0.47,-9.41
2024-08-14 11:01:28.335,0.67,0.47,-9.49
2024-08-14 11:01:28.361,0.67,0.39,-9.45
2024-08-14 11:01:28.361,0.63,0.43,-9.45
2024-08-14 11:01:28.361,0.63,0.47,-9.41
2024-08-14 11:01:28.374,0.67,0.43,-9.49
2024-08-14 11:01:28.396,0.67,0.39,-9.45
2024-08-14 11:01:28.401,0.67,0.47,-9.41
2024-08-14 11:01:28.414,0.71,0.39,-9.45
2024-08-14 11:01:28.428,0.71,0.43,-9.45
2024-08-14 11:01:28.428,0.71,0.39,-9.41
2024-08-14 11:01:28.459,0.63,0.39,-9.38
2024-08-14 11:01:28.463,0.67,0.43,-9.41
2024-08-14 11:01:28.478,0.63,0.51,-9.41
2024-08-14 11:01:28.496,0.63,0.47,-9.49
2024-08-14 11:01:28.501,0.71,0.43,-9.49
2024-08-14 11:01:28.511,0.63,0.43,-9.49
2024-08-14 11:01:28.547,0.67,0.43,-9.45
2024-08-14 11:01:28.549,0.67,0.47,-9.45
2024-08-14 11:01:28.552,0.67,0.43,-9.41
2024-08-14 11:01:28.556,0.67,0.43,-9.41
2024-08-14 11:01:28.560,0.71,0.47,-9.41
2024-08-14 11:01:28.588,0.71,0.43,-9.53
2024-08-14 11:01:28.593,0.71,0.47,-9.49
2024-08-14 11:01:28.596,0.63,0.39,-9.49
2024-08-14 11:01:28.627,0.71,0.43,-9.49
2024-08-14 11:01:28.643,0.67,0.47,-9.45
2024-08-14 11:01:28.643,0.67,0.47,-9.45
2024-08-14 11:01:28.658,0.67,0.39,-9.45
2024-08-14 11:01:28.676,0.67,0.43,-9.49
2024-08-14 11:01:28.681,0.67,0.39,-9.45
2024-08-14 11:01:28.681,0.67,0.47,-9.41
2024-08-14 11:01:28.710,0.71,0.39,-9.41
2024-08-14 11:01:28.726,0.67,0.47,-9.41
2024-08-14 11:01:28.726,0.71,0.51,-9.45
2024-08-14 11:01:28.728,0.75,0.43,-9.41
2024-08-14 11:01:28.748,0.71,0.47,-9.45
2024-08-14 11:01:28.752,0.71,0.39,-9.41
2024-08-14 11:01:28.783,0.67,0.43,-9.41
2024-08-14 11:01:28.788,0.63,0.43,-9.45
2024-08-14 11:01:28.798,0.67,0.43,-9.45
2024-08-14 11:01:28.819,0.71,0.43,-9.41
2024-08-14 11:01:28.828,0.67,0.43,-9.45
2024-08-14 11:01:28.833,0.67,0.39,-9.49
2024-08-14 11:01:28.836,0.67,0.43,-9.41
2024-08-14 11:01:28.845,0.63,0.43,-9.45
2024-08-14 11:01:28.877,0.67,0.47,-9.41
2024-08-14 11:01:28.880,0.71,0.43,-9.49
2024-08-14 11:01:28.882,0.71,0.47,-9.45
2024-08-14 11:01:28.916,0.67,0.47,-9.45
2024-08-14 11:01:28.918,0.67,0.47,-9.45
2024-08-14 11:01:28.922,0.71,0.43,-9.41
2024-08-14 11:01:28.953,0.71,0.39,-9.45
2024-08-14 11:01:28.960,0.63,0.43,-9.45
2024-08-14 11:01:28.960,0.63,0.47,-9.45
2024-08-14 11:01:28.967,0.67,0.39,-9.49
2024-08-14 11:01:28.997,0.67,0.39,-9.45
2024-08-14 11:01:29.002,0.67,0.39,-9.45
2024-08-14 11:01:29.013,0.67,0.39,-9.41
2024-08-14 11:01:29.036,0.63,0.43,-9.45
2024-08-14 11:01:29.041,0.67,0.47,-9.41
2024-08-14 11:01:29.056,0.67,0.43,-9.41
2024-08-14 11:01:29.073,0.67,0.47,-9.45
2024-08-14 11:01:29.100,0.67,0.43,-9.49
2024-08-14 11:01:29.101,0.67,0.47,-9.45
2024-08-14 11:01:29.101,0.67,0.43,-9.45
2024-08-14 11:01:29.101,0.67,0.43,-9.41
2024-08-14 11:01:29.131,0.63,0.43,-9.41
2024-08-14 11:01:29.142,0.67,0.47,-9.49
2024-08-14 11:01:29.169,0.67,0.47,-9.45
2024-08-14 11:01:29.183,0.67,0.47,-9.45
2024-08-14 11:01:29.183,0.63,0.43,-9.45
2024-08-14 11:01:29.197,0.67,0.47,-9.45
2024-08-14 11:01:29.197,0.67,0.43,-9.38
2024-08-14 11:01:29.212,0.67,0.43,-9.45
2024-08-14 11:01:29.223,0.67,0.47,-9.41
2024-08-14 11:01:29.223,0.71,0.43,-9.41
2024-08-14 11:01:29.253,0.67,0.43,-9.45
2024-08-14 11:01:29.259,0.67,0.43,-9.41
2024-08-14 11:01:29.260,0.67,0.47,-9.41
2024-08-14 11:01:29.266,0.71,0.47,-9.45
2024-08-14 11:01:29.300,0.71,0.47,-9.45
2024-08-14 11:01:29.306,0.71,0.43,-9.45
2024-08-14 11:01:29.306,0.67,0.39,-9.49
2024-08-14 11:01:29.335,0.63,0.43,-9.41
2024-08-14 11:01:29.338,0.67,0.43,-9.41
2024-08-14 11:01:29.342,0.63,0.47,-9.41
2024-08-14 11:01:29.348,0.71,0.43,-9.38
2024-08-14 11:01:29.380,0.63,0.51,-9.49
2024-08-14 11:01:29.386,0.71,0.47,-9.45
2024-08-14 11:01:29.400,0.71,0.43,-9.41
2024-08-14 11:01:29.422,0.67,0.43,-9.41
2024-08-14 11:01:29.472,0.67,0.43,-9.45
2024-08-14 11:01:29.480,0.71,0.39,-9.45
2024-08-14 11:01:29.480,0.63,0.47,-9.41
2024-08-14 11:01:29.483,0.71,0.47,-9.45
2024-08-14 11:01:29.486,0.67,0.43,-9.41
2024-08-14 11:01:29.489,0.67,0.43,-9.49
2024-08-14 11:01:29.492,0.63,0.43,-9.45
2024-08-14 11:01:29.495,0.67,0.43,-9.49
2024-08-14 11:01:29.525,0.67,0.43,-9.45
2024-08-14 11:01:29.530,0.71,0.39,-9.41
2024-08-14 11:01:29.555,0.67,0.43,-9.49
2024-08-14 11:01:29.561,0.67,0.47,-9.45
2024-08-14 11:01:29.561,0.71,0.43,-9.41
2024-08-14 11:01:29.565,0.71,0.43,-9.41
2024-08-14 11:01:29.597,0.67,0.47,-9.41
2024-08-14 11:01:29.604,0.67,0.43,-9.41
2024-08-14 11:01:29.604,0.67,0.43,-9.49
2024-08-14 11:01:29.636,0.67,0.43,-9.45
2024-08-14 11:01:29.640,0.63,0.43,-9.41
2024-08-14 11:01:29.651,0.67,0.43,-9.41
2024-08-14 11:01:29.672,0.63,0.43,-9.45
2024-08-14 11:01:29.679,0.67,0.39,-9.45
2024-08-14 11:01:29.679,0.67,0.43,-9.41
2024-08-14 11:01:29.689,0.67,0.39,-9.34
2024-08-14 11:01:29.718,0.67,0.47,-9.45
2024-08-14 11:01:29.725,0.67,0.43,-9.45
2024-08-14 11:01:29.725,0.67,0.39,-9.49
2024-08-14 11:01:29.756,0.67,0.43,-9.49
2024-08-14 11:01:29.760,0.67,0.43,-9.45
2024-08-14 11:01:29.772,0.71,0.43,-9.41
2024-08-14 11:01:29.793,0.63,0.43,-9.41
2024-08-14 11:01:29.838,0.67,0.43,-9.38
2024-08-14 11:01:29.865,0.63,0.43,-9.41
2024-08-14 11:01:29.869,0.67,0.43,-9.45
2024-08-14 11:01:29.876,0.67,0.43,-9.45
2024-08-14 11:01:29.876,0.63,0.43,-9.45
2024-08-14 11:01:29.880,0.67,0.39,-9.45
2024-08-14 11:01:29.888,0.67,0.43,-9.45
2024-08-14 11:01:29.896,0.63,0.47,-9.45
2024-08-14 11:01:29.896,0.67,0.47,-9.45
2024-08-14 11:01:29.901,0.67,0.39,-9.49
2024-08-14 11:01:29.904,0.63,0.43,-9.53
2024-08-14 11:01:29.932,0.63,0.43,-9.45
2024-08-14 11:01:29.937,0.63,0.43,-9.41
2024-08-14 11:01:29.942,0.67,0.47,-9.41
2024-08-14 11:01:29.949,0.67,0.43,-9.41
2024-08-14 11:01:29.980,0.67,0.39,-9.45
2024-08-14 11:01:29.983,0.63,0.43,-9.41
2024-08-14 11:01:29.986,0.67,0.39,-9.45
2024-08-14 11:01:30.020,0.67,0.43,-9.45
2024-08-14 11:01:30.031,0.71,0.47,-9.41
2024-08-14 11:01:30.034,0.67,0.47,-9.49
2024-08-14 11:01:30.039,0.71,0.43,-9.41
2024-08-14 11:01:30.067,0.67,0.43,-9.38
2024-08-14 11:01:30.074,0.71,0.43,-9.41
2024-08-14 11:01:30.074,0.67,0.43,-9.45
2024-08-14 11:01:30.104,0.67,0.39,-9.45
2024-08-14 11:01:30.112,0.67,0.43,-9.45
2024-08-14 11:01:30.118,0.67,0.47,-9.45
2024-08-14 11:01:30.118,0.67,0.43,-9.49
2024-08-14 11:01:30.148,0.67,0.47,-9.45
2024-08-14 11:01:30.156,0.67,0.43,-9.45
2024-08-14 11:01:30.156,0.67,0.39,-9.41
2024-08-14 11:01:30.187,0.67,0.39,-9.3
2024-08-14 11:01:30.209,0.67,0.47,-9.45
2024-08-14 11:01:30.209,0.67,0.51,-9.38
2024-08-14 11:01:30.209,0.71,0.39,-9.45
2024-08-14 11:01:30.222,0.63,0.43,-9.49
2024-08-14 11:01:30.225,0.71,0.43,-9.45
2024-08-14 11:01:30.259,0.63,0.39,-9.49
2024-08-14 11:01:30.263,0.63,0.43,-9.41
2024-08-14 11:01:30.269,0.63,0.43,-9.45
2024-08-14 11:01:30.295,0.67,0.43,-9.41
2024-08-14 11:01:30.304,0.67,0.43,-9.38
2024-08-14 11:01:30.304,0.67,0.43,-9.45
2024-08-14 11:01:30.309,0.71,0.43,-9.41
2024-08-14 11:01:30.341,0.59,0.47,-9.41
2024-08-14 11:01:30.346,0.71,0.39,-9.45
2024-08-14 11:01:30.346,0.67,0.43,-9.38
2024-08-14 11:01:30.381,0.67,0.47,-9.49
2024-08-14 11:01:30.388,0.75,0.47,-9.49
2024-08-14 11:01:30.388,0.67,0.43,-9.41
2024-08-14 11:01:30.397,0.63,0.47,-9.49
2024-08-14 11:01:30.426,0.67,0.43,-9.45
2024-08-14 11:01:30.432,0.67,0.43,-9.45
2024-08-14 11:01:30.432,0.67,0.43,-9.45
2024-08-14 11:01:30.463,0.67,0.43,-9.49
2024-08-14 11:01:30.467,0.67,0.43,-9.49
2024-08-14 11:01:30.470,0.63,0.43,-9.49
2024-08-14 11:01:30.512,0.67,0.43,-9.41
2024-08-14 11:01:30.514,0.63,0.47,-9.41
2024-08-14 11:01:30.517,0.63,0.43,-9.45
2024-08-14 11:01:30.520,0.63,0.43,-9.45
2024-08-14 11:01:30.547,0.67,0.43,-9.41
2024-08-14 11:01:30.566,0.67,0.43,-9.45
2024-08-14 11:01:30.574,0.67,0.39,-9.45
2024-08-14 11:01:30.574,0.67,0.47,-9.45
2024-08-14 11:01:30.587,0.67,0.39,-9.49
2024-08-14 11:01:30.605,0.67,0.43,-9.45
2024-08-14 11:01:30.608,0.67,0.43,-9.45
2024-08-14 11:01:30.617,0.67,0.43,-9.45
2024-08-14 11:01:30.638,0.71,0.39,-9.41
2024-08-14 11:01:30.672,0.67,0.43,-9.41
2024-08-14 11:01:30.672,0.67,0.47,-9.49
2024-08-14 11:01:30.672,0.71,0.43,-9.45
2024-08-14 11:01:30.672,0.67,0.43,-9.41
2024-08-14 11:01:30.702,0.67,0.43,-9.41
2024-08-14 11:01:30.708,0.67,0.43,-9.49
2024-08-14 11:01:30.708,0.63,0.43,-9.45
2024-08-14 11:01:30.743,0.67,0.43,-9.38
2024-08-14 11:01:30.743,0.63,0.51,-9.41
2024-08-14 11:01:30.752,0.63,0.43,-9.41
2024-08-14 11:01:30.777,0.67,0.43,-9.49
2024-08-14 11:01:30.782,0.67,0.43,-9.45
2024-08-14 11:01:30.796,0.63,0.47,-9.45
2024-08-14 11:01:30.796,0.67,0.43,-9.41
2024-08-14 11:01:30.821,0.67,0.51,-9.45
2024-08-14 11:01:30.827,0.71,0.43,-9.45
2024-08-14 11:01:30.834,0.63,0.47,-9.41
2024-08-14 11:01:30.842,0.71,0.43,-9.45
2024-08-14 11:01:30.870,0.71,0.43,-9.45
2024-08-14 11:01:30.873,0.71,0.43,-9.49
2024-08-14 11:01:30.880,0.67,0.43,-9.49
2024-08-14 11:01:30.909,0.67,0.43,-9.45
2024-08-14 11:01:30.938,0.71,0.39,-9.41
2024-08-14 11:01:30.938,0.67,0.39,-9.45
2024-08-14 11:01:30.938,0.67,0.39,-9.38
2024-08-14 11:01:30.940,0.67,0.39,-9.45
2024-08-14 11:01:30.955,0.67,0.43,-9.45
2024-08-14 11:01:30.959,0.67,0.47,-9.41
2024-08-14 11:01:30.988,0.71,0.43,-9.38
2024-08-14 11:01:30.994,0.71,0.47,-9.41
2024-08-14 11:01:30.994,0.63,0.47,-9.41
2024-08-14 11:01:31.028,0.71,0.43,-9.45
2024-08-14 11:01:31.032,0.67,0.43,-9.41
2024-08-14 11:01:31.042,0.71,0.39,-9.49
2024-08-14 11:01:31.064,0.67,0.43,-9.41
2024-08-14 11:01:31.079,0.67,0.43,-9.41
2024-08-14 11:01:31.079,0.71,0.39,-9.49
2024-08-14 11:01:31.079,0.63,0.43,-9.41
2024-08-14 11:01:31.109,0.63,0.39,-9.45
2024-08-14 11:01:31.114,0.63,0.43,-9.45
2024-08-14 11:01:31.120,0.67,0.43,-9.49
2024-08-14 11:01:31.151,0.71,0.43,-9.41
2024-08-14 11:01:31.167,0.67,0.43,-9.45
2024-08-14 11:01:31.168,0.71,0.43,-9.45
2024-08-14 11:01:31.168,0.71,0.43,-9.41
2024-08-14 11:01:31.196,0.67,0.39,-9.41
2024-08-14 11:01:31.200,0.67,0.47,-9.41
2024-08-14 11:01:31.209,0.67,0.43,-9.38
2024-08-14 11:01:31.231,0.71,0.43,-9.41
2024-08-14 11:01:31.238,0.67,0.47,-9.49
2024-08-14 11:01:31.240,0.63,0.39,-9.49
2024-08-14 11:01:31.249,0.67,0.39,-9.45
2024-08-14 11:01:31.275,0.63,0.43,-9.45
2024-08-14 11:01:31.319,0.67,0.47,-9.45
2024-08-14 11:01:31.329,0.71,0.47,-9.41
2024-08-14 11:01:31.329,0.71,0.43,-9.45
2024-08-14 11:01:31.329,0.71,0.47,-9.45
2024-08-14 11:01:31.333,0.71,0.43,-9.41
2024-08-14 11:01:31.333,0.71,0.43,-9.45
2024-08-14 11:01:31.365,0.71,0.51,-9.41
2024-08-14 11:01:31.382,0.63,0.43,-9.41
2024-08-14 11:01:31.382,0.67,0.47,-9.41
2024-08-14 11:01:31.386,0.67,0.43,-9.49
2024-08-14 11:01:31.394,0.67,0.43,-9.41
2024-08-14 11:01:31.422,0.71,0.39,-9.45
2024-08-14 11:01:31.425,0.67,0.39,-9.41
2024-08-14 11:01:31.432,0.67,0.43,-9.45
2024-08-14 11:01:31.459,0.67,0.39,-9.41
2024-08-14 11:01:31.468,0.67,0.43,-9.41
2024-08-14 11:01:31.468,0.71,0.43,-9.41
2024-08-14 11:01:31.473,0.67,0.39,-9.45
2024-08-14 11:01:31.507,0.67,0.43,-9.45
2024-08-14 11:01:31.509,0.63,0.39,-9.41
2024-08-14 11:01:31.514,0.67,0.43,-9.41
2024-08-14 11:01:31.542,0.71,0.47,-9.45
2024-08-14 11:01:31.553,0.71,0.39,-9.45
2024-08-14 11:01:31.553,0.67,0.39,-9.49
2024-08-14 11:01:31.581,0.67,0.43,-9.45
2024-08-14 11:01:31.588,0.63,0.43,-9.45
2024-08-14 11:01:31.588,0.67,0.47,-9.41
2024-08-14 11:01:31.593,0.71,0.39,-9.49
2024-08-14 11:01:31.627,0.67,0.43,-9.38
2024-08-14 11:01:31.631,0.67,0.43,-9.45
2024-08-14 11:01:31.634,0.67,0.43,-9.45
2024-08-14 11:01:31.658,0.75,0.51,-9.45
2024-08-14 11:01:31.673,0.71,0.39,-9.45
2024-08-14 11:01:31.679,0.67,0.43,-9.41
2024-08-14 11:01:31.679,0.67,0.43,-9.41
2024-08-14 11:01:31.696,0.63,0.47,-9.45
2024-08-14 11:01:31.706,0.71,0.43,-9.41
2024-08-14 11:01:31.734,0.67,0.43,-9.45
2024-08-14 11:01:31.740,0.71,0.39,-9.45
2024-08-14 11:01:31.741,0.63,0.47,-9.41
2024-08-14 11:01:31.773,0.63,0.43,-9.45
2024-08-14 11:01:31.777,0.63,0.47,-9.45
2024-08-14 11:01:31.785,0.67,0.43,-9.41
2024-08-14 11:01:31.809,0.63,0.47,-9.45
2024-08-14 11:01:31.813,0.67,0.43,-9.45
2024-08-14 11:01:31.818,0.67,0.43,-9.45
2024-08-14 11:01:31.822,0.67,0.47,-9.41
2024-08-14 11:01:31.851,0.67,0.43,-9.45
2024-08-14 11:01:31.857,0.67,0.43,-9.45
2024-08-14 11:01:31.860,0.63,0.43,-9.45
2024-08-14 11:01:31.891,0.67,0.47,-9.45
2024-08-14 11:01:31.897,0.71,0.43,-9.45
2024-08-14 11:01:31.919,0.71,0.43,-9.45
2024-08-14 11:01:31.929,0.67,0.39,-9.45
2024-08-14 11:01:31.932,0.67,0.43,-9.41
2024-08-14 11:01:31.935,0.63,0.43,-9.41
2024-08-14 11:01:31.965,0.67,0.43,-9.45
2024-08-14 11:01:31.971,0.67,0.39,-9.45
2024-08-14 11:01:31.971,0.67,0.43,-9.45
2024-08-14 11:01:32.001,0.63,0.43,-9.41
2024-08-14 11:01:32.005,0.67,0.39,-9.41
2024-08-14 11:01:32.008,0.63,0.43,-9.41
2024-08-14 11:01:32.013,0.67,0.43,-9.45
2024-08-14 11:01:32.045,0.63,0.43,-9.49
2024-08-14 11:01:32.049,0.67,0.43,-9.45
2024-08-14 11:01:32.055,0.67,0.43,-9.45
2024-08-14 11:01:32.078,0.67,0.43,-9.45
2024-08-14 11:01:32.085,0.71,0.47,-9.38
2024-08-14 11:01:32.089,0.67,0.43,-9.45
2024-08-14 11:01:32.117,0.71,0.43,-9.38
2024-08-14 11:01:32.123,0.67,0.43,-9.45
2024-08-14 11:01:32.123,0.67,0.47,-9.45
2024-08-14 11:01:32.156,0.71,0.35,-9.45
2024-08-14 11:01:32.160,0.67,0.39,-9.41
2024-08-14 11:01:32.164,0.67,0.43,-9.41
2024-08-14 11:01:32.193,0.71,0.43,-9.41
2024-08-14 11:01:32.196,0.63,0.47,-9.45
2024-08-14 11:01:32.199,0.67,0.43,-9.41
2024-08-14 11:01:32.205,0.67,0.39,-9.45
2024-08-14 11:01:32.236,0.67,0.39,-9.49
2024-08-14 11:01:32.241,0.67,0.43,-9.41
2024-08-14 11:01:32.243,0.63,0.39,-9.41
2024-08-14 11:01:32.276,0.67,0.47,-9.38
2024-08-14 11:01:32.282,0.67,0.43,-9.41
2024-08-14 11:01:32.284,0.71,0.43,-9.41
2024-08-14 11:01:32.311,0.67,0.43,-9.41
2024-08-14 11:01:32.316,0.67,0.43,-9.41
2024-08-14 11:01:32.319,0.67,0.43,-9.45
2024-08-14 11:01:32.325,0.67,0.39,-9.49
2024-08-14 11:01:32.356,0.71,0.39,-9.45
2024-08-14 11:01:32.361,0.67,0.43,-9.45
2024-08-14 11:01:32.361,0.75,0.39,-9.45
2024-08-14 11:01:32.392,0.67,0.43,-9.41
2024-08-14 11:01:32.407,0.63,0.43,-9.41
2024-08-14 11:01:32.409,0.71,0.39,-9.45
2024-08-14 11:01:32.412,0.67,0.47,-9.41
2024-08-14 11:01:32.431,0.67,0.39,-9.45
2024-08-14 11:01:32.438,0.71,0.43,-9.45
2024-08-14 11:01:32.453,0.71,0.47,-9.49
2024-08-14 11:01:32.458,0.71,0.39,-9.45
2024-08-14 11:01:32.491,0.71,0.43,-9.45
2024-08-14 11:01:32.498,0.67,0.47,-9.45
2024-08-14 11:01:32.498,0.71,0.43,-9.45
2024-08-14 11:01:32.526,0.67,0.39,-9.41
2024-08-14 11:01:32.551,0.67,0.43,-9.45
2024-08-14 11:01:32.551,0.67,0.47,-9.45
2024-08-14 11:01:32.554,0.71,0.39,-9.41
2024-08-14 11:01:32.558,0.67,0.43,-9.41
2024-08-14 11:01:32.565,0.67,0.43,-9.49
2024-08-14 11:01:32.597,0.71,0.39,-9.53
2024-08-14 11:01:32.599,0.75,0.39,-9.45
2024-08-14 11:01:32.603,0.67,0.43,-9.45
2024-08-14 11:01:32.636,0.71,0.43,-9.45
2024-08-14 11:01:32.641,0.71,0.39,-9.45
2024-08-14 11:01:32.644,0.63,0.47,-9.41
2024-08-14 11:01:32.649,0.63,0.47,-9.45
2024-08-14 11:01:32.682,0.71,0.43,-9.45
2024-08-14 11:01:32.686,0.67,0.43,-9.38
2024-08-14 11:01:32.689,0.63,0.43,-9.49
2024-08-14 11:01:32.719,0.67,0.43,-9.45
2024-08-14 11:01:32.724,0.67,0.47,-9.45
2024-08-14 11:01:32.724,0.63,0.43,-9.45
2024-08-14 11:01:32.752,0.67,0.51,-9.49
2024-08-14 11:01:32.773,0.71,0.43,-9.41
2024-08-14 11:01:32.773,0.67,0.43,-9.41
2024-08-14 11:01:32.777,0.71,0.47,-9.38
2024-08-14 11:01:32.781,0.75,0.43,-9.41
2024-08-14 11:01:32.813,0.71,0.43,-9.45
2024-08-14 11:01:32.816,0.71,0.43,-9.45
2024-08-14 11:01:32.819,0.67,0.43,-9.45
2024-08-14 11:01:32.831,0.63,0.43,-9.41
2024-08-14 11:01:32.862,0.71,0.43,-9.49
2024-08-14 11:01:32.867,0.67,0.47,-9.49
2024-08-14 11:01:32.867,0.67,0.39,-9.41
2024-08-14 11:01:32.901,0.67,0.39,-9.38
2024-08-14 11:01:32.907,0.67,0.43,-9.45
2024-08-14 11:01:32.908,0.67,0.43,-9.41
2024-08-14 11:01:32.913,0.63,0.43,-9.41
2024-08-14 11:01:32.947,0.75,0.51,-9.41
2024-08-14 11:01:32.950,0.67,0.43,-9.45
2024-08-14 11:01:32.953,0.63,0.43,-9.45
2024-08-14 11:01:32.983,0.67,0.43,-9.41
2024-08-14 11:01:32.985,0.71,0.43,-9.45
2024-08-14 11:01:32.998,0.75,0.43,-9.41
2024-08-14 11:01:33.000,0.63,0.39,-9.45
2024-08-14 11:01:33.029,0.59,0.43,-9.41
2024-08-14 11:01:33.034,0.67,0.39,-9.49
2024-08-14 11:01:33.039,0.63,0.43,-9.41
2024-08-14 11:01:33.045,0.63,0.47,-9.41
2024-08-14 11:01:33.088,0.63,0.51,-9.45
2024-08-14 11:01:33.124,0.67,0.43,-9.41
2024-08-14 11:01:33.129,0.63,0.47,-9.41
2024-08-14 11:01:33.131,0.71,0.47,-9.45
2024-08-14 11:01:33.134,0.71,0.47,-9.45
2024-08-14 11:01:33.137,0.67,0.39,-9.45
2024-08-14 11:01:33.151,0.63,0.43,-9.41
2024-08-14 11:01:33.158,0.67,0.43,-9.41
2024-08-14 11:01:33.158,0.67,0.43,-9.45
2024-08-14 11:01:33.187,0.67,0.39,-9.45
2024-08-14 11:01:33.193,0.67,0.39,-9.45
2024-08-14 11:01:33.196,0.67,0.39,-9.45
2024-08-14 11:01:33.224,0.59,0.43,-9.49
2024-08-14 11:01:33.227,0.71,0.43,-9.41
2024-08-14 11:01:33.230,0.67,0.43,-9.45
2024-08-14 11:01:33.261,0.67,0.43,-9.41
2024-08-14 11:01:33.275,0.67,0.47,-9.49
2024-08-14 11:01:33.275,0.67,0.47,-9.45
2024-08-14 11:01:33.278,0.67,0.47,-9.41
2024-08-14 11:01:33.309,0.71,0.47,-9.41
2024-08-14 11:01:33.314,0.71,0.43,-9.45
2024-08-14 11:01:33.317,0.67,0.43,-9.41
2024-08-14 11:01:33.345,0.67,0.43,-9.45
2024-08-14 11:01:33.347,0.67,0.39,-9.49
2024-08-14 11:01:33.351,0.67,0.43,-9.49
2024-08-14 11:01:33.359,0.63,0.43,-9.38
2024-08-14 11:01:33.389,0.63,0.43,-9.41
2024-08-14 11:01:33.397,0.71,0.43,-9.45
2024-08-14 11:01:33.397,0.67,0.43,-9.41
2024-08-14 11:01:33.427,0.71,0.47,-9.41
2024-08-14 11:01:33.435,0.67,0.43,-9.41
2024-08-14 11:01:33.435,0.67,0.43,-9.45
2024-08-14 11:01:33.464,0.67,0.39,-9.45
2024-08-14 11:01:33.486,0.63,0.43,-9.45
2024-08-14 11:01:33.489,0.67,0.43,-9.45
2024-08-14 11:01:33.489,0.63,0.43,-9.41
2024-08-14 11:01:33.493,0.67,0.43,-9.45
2024-08-14 11:01:33.525,0.67,0.39,-9.49
2024-08-14 11:01:33.530,0.67,0.43,-9.45
2024-08-14 11:01:33.530,0.63,0.43,-9.45
2024-08-14 11:01:33.545,0.67,0.43,-9.45
2024-08-14 11:01:33.551,0.63,0.47,-9.45
2024-08-14 11:01:33.581,0.63,0.43,-9.41
2024-08-14 11:01:33.588,0.67,0.47,-9.41
2024-08-14 11:01:33.588,0.71,0.47,-9.41
2024-08-14 11:01:33.620,0.71,0.47,-9.45
2024-08-14 11:01:33.626,0.67,0.43,-9.49
2024-08-14 11:01:33.626,0.67,0.43,-9.41
2024-08-14 11:01:33.656,0.71,0.43,-9.45
2024-08-14 11:01:33.662,0.71,0.43,-9.45
2024-08-14 11:01:33.662,0.67,0.43,-9.45
2024-08-14 11:01:33.670,0.63,0.43,-9.45
2024-08-14 11:01:33.681,0.63,0.43,-9.41
2024-08-14 11:01:33.715,0.63,0.43,-9.41
2024-08-14 11:01:33.720,0.71,0.43,-9.41
2024-08-14 11:01:33.725,0.67,0.43,-9.45
2024-08-14 11:01:33.739,0.67,0.47,-9.41
2024-08-14 11:01:33.752,0.67,0.43,-9.45
2024-08-14 11:01:33.755,0.63,0.43,-9.41
2024-08-14 11:01:33.789,0.63,0.43,-9.45
2024-08-14 11:01:33.792,0.63,0.43,-9.45
2024-08-14 11:01:33.796,0.67,0.43,-9.41
2024-08-14 11:01:33.825,0.67,0.39,-9.45
2024-08-14 11:01:33.842,0.67,0.47,-9.49
2024-08-14 11:01:33.845,0.67,0.39,-9.41
2024-08-14 11:01:33.847,0.71,0.43,-9.41
2024-08-14 11:01:33.851,0.67,0.47,-9.45
2024-08-14 11:01:33.865,0.67,0.43,-9.45
2024-08-14 11:01:33.895,0.63,0.43,-9.41
2024-08-14 11:01:33.903,0.67,0.47,-9.41
2024-08-14 11:01:33.903,0.67,0.43,-9.45
2024-08-14 11:01:33.909,0.67,0.43,-9.41
2024-08-14 11:01:33.938,0.67,0.43,-9.45
2024-08-14 11:01:33.949,0.63,0.47,-9.45
2024-08-14 11:01:33.949,0.67,0.39,-9.41
2024-08-14 11:01:33.981,0.71,0.43,-9.49
2024-08-14 11:01:33.986,0.67,0.39,-9.49
2024-08-14 11:01:33.990,0.67,0.35,-9.49
2024-08-14 11:01:33.994,0.63,0.47,-9.41
