Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2)
2024-08-14 11:01:58.054,0.67,0.47,-9.45
2024-08-14 11:01:58.090,0.67,0.39,-9.45
2024-08-14 11:01:58.113,0.63,0.47,-9.45
2024-08-14 11:01:58.135,0.67,0.43,-9.49
2024-08-14 11:01:58.135,0.71,0.39,-9.41
2024-08-14 11:01:58.154,0.71,0.43,-9.45
2024-08-14 11:01:58.188,0.71,0.43,-9.45
2024-08-14 11:01:58.188,0.75,0.47,-9.41
2024-08-14 11:01:58.188,0.67,0.43,-9.41
2024-08-14 11:01:58.188,0.67,0.43,-9.45
2024-08-14 11:01:58.199,0.63,0.47,-9.38
