Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID,Label,Smoothed_Label
3051902,0.2,0.0,-9.49,Person_1,Static,Static
3051914,0.24,-0.04,-9.53,Person_1,Static,Static
3051926,0.2,0.04,-9.57,Person_1,Static,Static
3051938,0.16,0.04,-9.57,Person_1,Static,Static
3051950,0.2,0.04,-9.57,Person_1,Static,Static
3051962,0.2,0.0,-9.49,Person_1,Static,Static
3051974,0.2,0.0,-9.57,Person_1,Static,Static
3051986,0.16,0.0,-9.49,Person_1,Static,Static
3051998,0.16,-0.04,-9.53,Person_1,Static,Static
3052010,0.16,0.0,-9.53,Person_1,Static,Static
3052022,0.2,0.04,-9.57,Person_1,Static,Static
3052034,0.16,0.04,-9.57,Person_1,Static,Static
3052046,0.16,0.04,-9.53,Person_1,Static,Static
3052058,0.2,0.04,-9.49,Person_1,Static,Static
3052070,0.24,0.0,-9.53,Person_1,Static,Static
3052082,0.2,0.0,-9.53,Person_1,Static,Static
3052094,0.2,0.04,-9.53,Person_1,Static,Static
3052106,0.16,0.0,-9.53,Person_1,Static,Static
3052118,0.24,0.04,-9.53,Person_1,Static,Static
3052130,0.2,0.0,-9.53,Person_1,Static,Static
3052142,0.2,0.04,-9.53,Person_1,Static,Static
3052154,0.16,0.04,-9.53,Person_1,Static,Static
3052166,0.2,0.04,-9.53,Person_1,Static,Static
3052178,0.2,0.04,-9.53,Person_1,Static,Static
3052190,0.2,0.0,-9.53,Person_1,Static,Static
3052202,0.2,0.0,-9.53,Person_1,Static,Static
3052214,0.16,0.0,-9.49,Person_1,Static,Static
3052226,0.2,0.0,-9.57,Person_1,Static,Static
3052238,0.16,0.04,-9.49,Person_1,Static,Static
3052250,0.16,0.0,-9.53,Person_1,Static,Static
3052262,0.2,0.0,-9.53,Person_1,Static,Static
3052274,0.16,0.0,-9.53,Person_1,Static,Static
3052286,0.24,0.0,-9.53,Person_1,Static,Static
3052298,0.2,0.04,-9.57,Person_1,Static,Static
3052310,0.2,0.0,-9.57,Person_1,Static,Static
3052322,0.2,0.04,-9.53,Person_1,Static,Static
3052334,0.2,0.0,-9.57,Person_1,Static,Static
3052346,0.16,0.0,-9.45,Person_1,Static,Static
3052358,0.16,0.0,-9.57,Person_1,Static,Static
3052370,0.16,0.04,-9.53,Person_1,Static,Static
3052382,0.24,0.0,-9.53,Person_1,Static,Static
3052394,0.16,0.04,-9.53,Person_1,Static,Static
3052406,0.2,0.0,-9.53,Person_1,Static,Static
3052418,0.16,0.04,-9.53,Person_1,Static,Walking
3052430,0.16,0.04,-9.3,Person_1,Static,Walking
3052442,0.27,0.04,-9.53,Person_1,Static,Walking
3052454,0.24,0.0,-9.69,Person_1,Static,Walking
3052466,0.16,0.0,-9.34,Person_1,Walking,Walking
3052478,0.16,0.04,-9.73,Person_1,Walking,Walking
3052490,0.16,0.0,-9.89,Person_1,Walking,Walking
3052502,0.2,0.0,-9.3,Person_1,Walking,Walking
3052514,0.16,-0.04,-9.53,Person_1,Static,Walking
3052526,0.16,0.04,-9.45,Person_1,Static,Walking
3052538,0.24,0.0,-9.57,Person_1,Static,Walking
3052550,0.2,0.0,-9.57,Person_1,Static,Walking
3052562,0.16,0.04,-9.61,Person_1,Static,Walking
3052574,0.2,0.04,-9.53,Person_1,Static,Static
3052586,0.2,0.04,-9.57,Person_1,Static,Static
3052598,0.24,0.04,-9.41,Person_1,Static,Static
3052610,0.2,0.0,-9.49,Person_1,Static,Static
3052622,0.2,-0.04,-9.57,Person_1,Static,Static
3052634,0.16,0.0,-9.45,Person_1,Static,Static
3052646,0.16,0.0,-9.57,Person_1,Static,Static
3052658,0.2,0.0,-9.65,Person_1,Static,Static
3052670,0.2,0.0,-9.45,Person_1,Static,Static
3052682,0.2,0.04,-9.45,Person_1,Static,Static
3052694,0.16,0.0,-9.57,Person_1,Static,Static
3052706,0.16,0.0,-9.53,Person_1,Static,Static
3052718,0.2,0.04,-9.49,Person_1,Static,Static
3052730,0.2,0.04,-9.57,Person_1,Static,Static
3052742,0.16,0.0,-9.45,Person_1,Static,Static
3052754,0.2,0.0,-9.49,Person_1,Static,Static
3052766,0.2,0.0,-9.53,Person_1,Static,Static
3052778,0.2,0.04,-9.57,Person_1,Static,Static
3052790,0.2,0.0,-9.57,Person_1,Static,Static
3052802,0.16,0.04,-9.53,Person_1,Static,Static
3052814,0.16,0.0,-9.49,Person_1,Static,Static
3052826,0.2,0.0,-9.53,Person_1,Static,Static
3052838,0.16,0.0,-9.53,Person_1,Static,Static
3052850,0.16,0.04,-9.53,Person_1,Static,Static
3052862,0.16,0.04,-9.57,Person_1,Static,Static
3052874,0.2,0.0,-9.53,Person_1,Static,Static
3052886,0.24,0.0,-9.53,Person_1,Static,Static
3052898,0.2,0.0,-9.49,Person_1,Static,Static
3052910,0.2,0.04,-9.53,Person_1,Static,Static
3052922,0.2,0.0,-9.57,Person_1,Static,Static
3052934,0.2,0.0,-9.53,Person_1,Static,Static
3052946,0.2,0.0,-9.49,Person_1,Static,Static
3052958,0.16,0.0,-9.57,Person_1,Static,Static
3052970,0.16,0.04,-9.45,Person_1,Static,Static
3052982,0.16,0.0,-9.53,Person_1,Static,Static
3052994,0.2,0.0,-9.53,Person_1,Static,Static
3053006,0.24,0.0,-9.53,Person_1,Static,Static
3053018,0.16,0.04,-9.57,Person_1,Static,Static
3053030,0.2,0.0,-9.53,Person_1,Static,Static
3053042,0.24,0.0,-9.57,Person_1,Static,Static
3053054,0.16,0.0,-9.53,Person_1,Static,Static
3053066,0.2,0.0,-9.61,Person_1,Static,Static
3053078,0.2,0.0,-9.57,Person_1,Static,Static
3053090,0.16,0.0,-9.53,Person_1,Static,Static
3053102,0.2,0.04,-9.57,Person_1,Static,Static
3053114,0.16,0.0,-9.57,Person_1,Static,Static
3053126,0.2,0.0,-9.53,Person_1,Static,Static
3053138,0.24,0.0,-9.49,Person_1,Static,Static
3053150,0.2,0.04,-9.53,Person_1,Static,Static
3053162,0.2,0.04,-9.53,Person_1,Static,Static
3053174,0.16,0.04,-9.53,Person_1,Static,Static
3053186,0.16,0.0,-9.53,Person_1,Static,Static
3053198,0.2,0.0,-9.53,Person_1,Static,Static
3053210,0.16,0.04,-9.53,Person_1,Static,Static
3053222,0.2,0.04,-9.53,Person_1,Static,Static
3053234,0.16,0.0,-9.53,Person_1,Static,Static
3053246,0.2,0.0,-9.49,Person_1,Static,Static
3053258,0.2,0.0,-9.57,Person_1,Static,Static
3053270,0.2,0.04,-9.53,Person_1,Static,Static
3053282,0.24,0.0,-9.53,Person_1,Static,Static
3053294,0.16,0.04,-9.57,Person_1,Static,Static
3053306,0.2,0.04,-9.57,Person_1,Static,Static
3053318,0.2,0.04,-9.53,Person_1,Static,Static
3053330,0.2,0.04,-9.53,Person_1,Static,Static
3053342,0.24,0.0,-9.53,Person_1,Static,Static
3053354,0.16,0.04,-9.53,Person_1,Static,Static
3053366,0.24,0.04,-9.57,Person_1,Static,Static
3053378,0.16,0.0,-9.53,Person_1,Static,Static
3053390,0.16,0.04,-9.57,Person_1,Static,Static
3053402,0.2,0.0,-9.53,Person_1,Static,Static
3053414,0.2,0.0,-9.53,Person_1,Static,Static
3053426,0.16,0.0,-9.49,Person_1,Static,Static
3053438,0.16,0.0,-9.49,Person_1,Static,Static
3053450,0.2,0.0,-9.53,Person_1,Static,Walking
3053462,0.2,0.0,-9.57,Person_1,Static,Walking
3053474,0.2,0.0,-9.53,Person_1,Static,Walking
3053486,0.16,0.0,-9.53,Person_1,Static,Walking
3053498,0.16,0.0,-9.53,Person_1,Walking,Walking
3053510,0.2,0.08,-9.22,Person_1,Walking,Walking
3053522,0.24,0.0,-9.34,Person_1,Walking,Walking
3053534,0.24,0.0,-9.73,Person_1,Walking,Walking
3053546,0.16,0.0,-9.22,Person_1,Walking,Walking
3053558,0.16,0.0,-9.77,Person_1,Walking,Walking
3053570,0.12,0.08,-9.18,Person_1,Walking,Walking
3053582,0.24,0.0,-9.85,Person_1,Walking,Walking
3053594,0.16,-0.08,-9.57,Person_1,Static,Walking
3053606,0.16,0.0,-9.45,Person_1,Static,Walking
3053618,0.2,0.0,-9.57,Person_1,Static,Walking
3053630,0.2,0.0,-9.53,Person_1,Static,Walking
3053642,0.24,0.0,-9.49,Person_1,Static,Walking
3053654,0.2,0.0,-9.49,Person_1,Static,Static
3053666,0.16,0.0,-9.49,Person_1,Static,Static
3053678,0.2,0.04,-9.45,Person_1,Static,Static
3053690,0.2,0.04,-9.61,Person_1,Static,Static
3053702,0.2,0.04,-9.49,Person_1,Static,Static
3053714,0.24,0.04,-9.49,Person_1,Static,Static
3053726,0.16,-0.08,-9.53,Person_1,Static,Static
3053738,0.2,0.0,-9.57,Person_1,Static,Static
3053750,0.2,0.0,-9.57,Person_1,Static,Static
3053762,0.16,0.04,-9.57,Person_1,Static,Static
3053774,0.2,0.04,-9.49,Person_1,Static,Static
3053786,0.16,0.04,-9.57,Person_1,Static,Static
3053798,0.16,0.0,-9.57,Person_1,Static,Static
3053810,0.2,0.0,-9.57,Person_1,Static,Static
3053822,0.2,0.04,-9.53,Person_1,Static,Static
3053834,0.24,0.0,-9.57,Person_1,Static,Static
3053846,0.16,0.0,-9.57,Person_1,Static,Static
3053858,0.16,0.0,-9.53,Person_1,Static,Static
3053870,0.2,0.0,-9.53,Person_1,Static,Static
3053882,0.2,0.04,-9.53,Person_1,Static,Static
3053894,0.2,0.0,-9.53,Person_1,Static,Static
3053906,0.16,0.0,-9.57,Person_1,Static,Static
3053918,0.24,0.0,-9.57,Person_1,Static,Static
3053930,0.2,0.0,-9.61,Person_1,Static,Static
3053942,0.2,0.04,-9.61,Person_1,Static,Static
3053954,0.2,0.04,-9.53,Person_1,Static,Static
3053966,0.2,0.0,-9.57,Person_1,Static,Static
3053978,0.2,0.0,-9.53,Person_1,Static,Static
3053990,0.2,0.0,-9.57,Person_1,Static,Static
3054002,0.16,0.0,-9.53,Person_1,Static,Static
3054014,0.24,0.04,-9.49,Person_1,Static,Static
3054026,0.2,0.0,-9.57,Person_1,Static,Static
3054038,0.24,0.0,-9.53,Person_1,Static,Static
3054050,0.16,0.04,-9.57,Person_1,Static,Static
3054062,0.2,0.04,-9.53,Person_1,Static,Static
3054074,0.2,0.0,-9.53,Person_1,Static,Static
3054086,0.2,0.0,-9.53,Person_1,Static,Static
3054098,0.12,0.04,-9.57,Person_1,Static,Static
3054110,0.16,0.0,-9.53,Person_1,Static,Static
3054122,0.2,0.04,-9.53,Person_1,Static,Static
3054134,0.16,0.04,-9.57,Person_1,Static,Static
3054146,0.2,0.04,-9.53,Person_1,Static,Static
3054158,0.2,0.04,-9.57,Person_1,Static,Static
3054170,0.16,0.0,-9.53,Person_1,Static,Static
3054182,0.16,0.0,-9.53,Person_1,Static,Static
3054194,0.2,0.0,-9.57,Person_1,Static,Static
3054206,0.24,0.0,-9.65,Person_1,Static,Static
3054218,0.16,0.0,-9.57,Person_1,Static,Static
3054230,0.2,0.0,-9.53,Person_1,Static,Static
3054242,0.2,0.0,-9.49,Person_1,Static,Static
3054254,0.2,0.0,-9.53,Person_1,Static,Static
3054266,0.16,0.0,-9.57,Person_1,Static,Static
3054278,0.16,0.04,-9.53,Person_1,Static,Static
3054290,0.24,0.0,-9.53,Person_1,Static,Static
3054302,0.2,0.04,-9.57,Person_1,Static,Static
3054314,0.24,0.0,-9.57,Person_1,Static,Static
3054326,0.24,0.04,-9.53,Person_1,Static,Static
3054338,0.16,0.0,-9.53,Person_1,Static,Static
3054350,0.24,0.0,-9.53,Person_1,Static,Static
3054362,0.2,0.0,-9.53,Person_1,Static,Static
3054374,0.16,0.0,-9.57,Person_1,Static,Static
3054386,0.16,0.0,-9.57,Person_1,Static,Static
3054398,0.16,0.0,-9.49,Person_1,Static,Static
3054410,0.16,0.0,-9.53,Person_1,Static,Static
3054422,0.16,0.04,-9.61,Person_1,Static,Static
3054434,0.2,0.04,-9.57,Person_1,Static,Static
3054446,0.2,0.0,-9.53,Person_1,Static,Static
3054458,0.2,0.04,-9.57,Person_1,Static,Static
3054470,0.2,0.04,-9.57,Person_1,Static,Static
3054482,0.2,0.0,-9.53,Person_1,Static,Static
3054494,0.2,0.04,-9.53,Person_1,Static,Static
3054506,0.2,0.04,-9.53,Person_1,Static,Static
3054518,0.2,0.0,-9.49,Person_1,Static,Static
3054530,0.2,0.0,-9.57,Person_1,Static,Static
3054542,0.2,0.0,-9.53,Person_1,Static,Static
3054554,0.16,0.0,-9.53,Person_1,Static,Static
3054566,0.2,0.04,-9.53,Person_1,Static,Static
3054578,0.2,0.0,-9.53,Person_1,Static,Walking
3054590,0.2,0.0,-9.53,Person_1,Static,Walking
3054602,0.2,0.0,-9.49,Person_1,Static,Walking
3054614,0.2,0.08,-9.38,Person_1,Static,Walking
3054626,0.24,0.08,-9.45,Person_1,Walking,Walking
3054638,0.31,0.31,-9.81,Person_1,Walking,Walking
3054650,0.2,0.12,-9.22,Person_1,Static,Walking
3054662,0.16,-0.04,-9.61,Person_1,Static,Walking
3054674,0.16,0.08,-9.53,Person_1,Static,Walking
3054686,0.27,0.04,-9.49,Person_1,Static,Walking
3054698,0.2,0.0,-9.34,Person_1,Static,Walking
3054710,0.24,0.0,-9.65,Person_1,Static,Static
3054722,0.16,0.0,-9.45,Person_1,Static,Static
3054734,0.2,0.0,-9.57,Person_1,Static,Static
3054746,0.16,0.04,-9.45,Person_1,Static,Static
3054758,0.16,-0.04,-9.49,Person_1,Static,Static
3054770,0.2,0.0,-9.57,Person_1,Static,Static
3054782,0.16,0.04,-9.45,Person_1,Static,Static
3054794,0.2,0.04,-9.61,Person_1,Static,Static
3054806,0.2,0.04,-9.57,Person_1,Static,Static
3054818,0.2,0.08,-9.53,Person_1,Static,Static
3054830,0.2,0.0,-9.57,Person_1,Static,Static
3054842,0.2,0.0,-9.61,Person_1,Static,Static
3054854,0.2,0.0,-9.57,Person_1,Static,Static
3054866,0.2,0.0,-9.53,Person_1,Static,Static
3054878,0.2,0.0,-9.53,Person_1,Static,Static
3054890,0.16,0.0,-9.61,Person_1,Static,Static
3054902,0.2,0.0,-9.53,Person_1,Static,Static
3054914,0.16,0.04,-9.57,Person_1,Static,Static
3054926,0.2,0.04,-9.53,Person_1,Static,Static
3054938,0.2,0.04,-9.53,Person_1,Static,Static
3054950,0.2,0.0,-9.57,Person_1,Static,Static
3054962,0.2,0.0,-9.57,Person_1,Static,Static
3054974,0.2,0.04,-9.57,Person_1,Static,Static
3054986,0.2,0.0,-9.53,Person_1,Static,Static
3054998,0.16,0.0,-9.53,Person_1,Static,Static
3055010,0.2,0.0,-9.53,Person_1,Static,Static
3055022,0.2,0.0,-9.49,Person_1,Static,Static
3055034,0.16,0.0,-9.53,Person_1,Static,Static
3055046,0.2,0.0,-9.53,Person_1,Static,Static
3055058,0.2,0.04,-9.57,Person_1,Static,Static
3055070,0.24,0.0,-9.49,Person_1,Static,Static
3055082,0.16,0.0,-9.53,Person_1,Static,Static
3055094,0.2,0.0,-9.49,Person_1,Static,Static
3055106,0.16,0.0,-9.53,Person_1,Static,Static
3055118,0.2,0.04,-9.53,Person_1,Static,Static
3055130,0.24,0.0,-9.61,Person_1,Static,Static
3055142,0.16,0.0,-9.53,Person_1,Static,Static
3055154,0.2,0.04,-9.57,Person_1,Static,Static
3055166,0.24,0.04,-9.57,Person_1,Static,Static
3055178,0.2,0.04,-9.61,Person_1,Static,Static
3055190,0.24,0.0,-9.57,Person_1,Static,Static
3055202,0.2,0.0,-9.49,Person_1,Static,Static
3055214,0.16,0.04,-9.53,Person_1,Static,Static
3055226,0.2,0.0,-9.53,Person_1,Static,Static
3055238,0.16,0.0,-9.53,Person_1,Static,Static
3055250,0.24,0.0,-9.49,Person_1,Static,Static
3055262,0.16,0.0,-9.53,Person_1,Static,Static
3055274,0.2,0.0,-9.61,Person_1,Static,Static
3055286,0.2,0.04,-9.53,Person_1,Static,Static
3055298,0.2,0.0,-9.57,Person_1,Static,Static
3055310,0.24,0.0,-9.57,Person_1,Static,Static
3055322,0.2,0.04,-9.53,Person_1,Static,Static
3055334,0.16,0.0,-9.49,Person_1,Static,Static
3055346,0.2,-0.04,-9.53,Person_1,Static,Static
3055358,0.16,0.0,-9.57,Person_1,Static,Static
3055370,0.16,0.0,-9.49,Person_1,Static,Static
3055382,0.2,0.0,-9.53,Person_1,Static,Static
3055394,0.2,0.04,-9.61,Person_1,Static,Static
3055406,0.16,0.0,-9.53,Person_1,Static,Static
3055418,0.2,0.0,-9.61,Person_1,Static,Static
3055430,0.2,0.0,-9.49,Person_1,Static,Static
3055442,0.16,0.04,-9.53,Person_1,Static,Static
3055454,0.2,0.0,-9.57,Person_1,Static,Static
3055466,0.24,0.0,-9.57,Person_1,Static,Static
3055478,0.2,0.0,-9.53,Person_1,Static,Static
3055490,0.2,0.0,-9.57,Person_1,Static,Static
3055502,0.2,0.04,-9.57,Person_1,Static,Static
3055514,0.16,0.04,-9.57,Person_1,Static,Static
3055526,0.2,0.04,-9.53,Person_1,Static,Static
3055538,0.2,0.0,-9.49,Person_1,Static,Static
3055550,0.2,0.0,-9.49,Person_1,Static,Static
3055562,0.2,0.04,-9.57,Person_1,Static,Static
3055574,0.2,0.04,-9.53,Person_1,Static,Static
3055586,0.16,0.04,-9.53,Person_1,Static,Static
3055598,0.2,0.04,-9.53,Person_1,Static,Static
3055610,0.16,0.04,-9.49,Person_1,Static,Static
3055622,0.24,0.04,-9.61,Person_1,Static,Static
3055634,0.2,0.04,-9.49,Person_1,Static,Static
3055646,0.24,0.0,-9.53,Person_1,Static,Static
3055658,0.24,0.0,-9.53,Person_1,Static,Static
3055670,0.2,0.0,-9.53,Person_1,Static,Static
3055682,0.2,0.0,-9.53,Person_1,Static,Static
3055694,0.16,0.0,-9.53,Person_1,Static,Static
3055706,0.16,0.0,-9.53,Person_1,Static,Static
3055718,0.2,0.0,-9.53,Person_1,Static,Static
3055730,0.24,0.0,-9.61,Person_1,Static,Static
3055742,0.16,0.0,-9.49,Person_1,Static,Static
3055754,0.2,0.04,-9.49,Person_1,Static,Static
3055766,0.2,0.0,-9.57,Person_1,Static,Static
3055778,0.16,0.0,-9.57,Person_1,Static,Static
3055790,0.24,0.0,-9.53,Person_1,Static,Static
3055802,0.2,0.08,-9.61,Person_1,Static,Static
3055814,0.2,0.0,-9.57,Person_1,Static,Static
3055826,0.2,0.0,-9.57,Person_1,Static,Static
3055838,0.2,0.0,-9.49,Person_1,Static,Static
3055850,0.24,0.0,-9.53,Person_1,Static,Static
3055862,0.2,0.04,-9.53,Person_1,Static,Static
3055874,0.2,0.0,-9.53,Person_1,Static,Static
3055886,0.16,0.0,-9.53,Person_1,Static,Static
3055898,0.2,0.0,-9.57,Person_1,Static,Static
3055910,0.2,0.0,-9.53,Person_1,Static,Static
3055922,0.2,0.0,-9.49,Person_1,Static,Walking
3055934,0.16,0.0,-9.57,Person_1,Static,Walking
3055946,0.2,0.04,-9.53,Person_1,Static,Walking
3055958,0.2,0.0,-9.53,Person_1,Static,Walking
3055970,0.2,0.04,-9.49,Person_1,Walking,Walking
3055982,0.24,-0.08,-9.81,Person_1,Walking,Walking
3055994,0.27,0.0,-9.85,Person_1,Static,Walking
3056006,0.2,0.04,-9.57,Person_1,Static,Walking
3056018,0.16,0.0,-9.61,Person_1,Static,Walking
3056030,0.2,0.0,-9.57,Person_1,Static,Walking
3056042,0.24,0.04,-9.61,Person_1,Static,Walking
3056054,0.2,0.0,-9.57,Person_1,Static,Static
3056066,0.2,0.04,-9.61,Person_1,Static,Static
3056078,0.2,0.0,-9.49,Person_1,Static,Static
3056090,0.2,0.0,-9.53,Person_1,Static,Static
3056102,0.24,0.0,-9.49,Person_1,Static,Static
3056114,0.2,0.04,-9.53,Person_1,Static,Static
3056126,0.2,0.0,-9.61,Person_1,Static,Static
3056138,0.2,0.04,-9.49,Person_1,Static,Static
3056150,0.16,0.04,-9.53,Person_1,Static,Static
3056162,0.2,0.04,-9.57,Person_1,Static,Static
3056174,0.16,0.0,-9.53,Person_1,Static,Static
3056186,0.2,0.04,-9.53,Person_1,Static,Static
3056198,0.2,-0.04,-9.49,Person_1,Static,Static
3056210,0.16,0.0,-9.53,Person_1,Static,Static
3056222,0.24,-0.04,-9.53,Person_1,Static,Static
3056234,0.2,0.0,-9.57,Person_1,Static,Static
3056246,0.2,0.0,-9.65,Person_1,Static,Static
3056258,0.16,0.0,-9.57,Person_1,Static,Static
3056270,0.16,0.0,-9.49,Person_1,Static,Static
3056282,0.2,0.0,-9.53,Person_1,Static,Static
3056294,0.24,0.04,-9.53,Person_1,Static,Static
3056306,0.2,0.0,-9.53,Person_1,Static,Static
3056318,0.2,0.0,-9.57,Person_1,Static,Static
3056330,0.2,0.0,-9.53,Person_1,Static,Static
3056342,0.2,0.0,-9.57,Person_1,Static,Static
3056354,0.16,0.0,-9.57,Person_1,Static,Static
3056366,0.16,0.0,-9.57,Person_1,Static,Static
3056378,0.2,0.0,-9.57,Person_1,Static,Static
3056390,0.12,0.0,-9.53,Person_1,Static,Static
3056402,0.2,0.0,-9.53,Person_1,Static,Static
3056414,0.2,0.0,-9.53,Person_1,Static,Static
3056426,0.24,0.0,-9.53,Person_1,Static,Static
3056438,0.2,0.0,-9.49,Person_1,Static,Static
3056450,0.16,0.0,-9.49,Person_1,Static,Static
3056462,0.2,0.0,-9.53,Person_1,Static,Static
3056474,0.16,0.04,-9.49,Person_1,Static,Static
3056486,0.2,0.0,-9.57,Person_1,Static,Static
3056498,0.24,0.0,-9.57,Person_1,Static,Static
3056510,0.2,0.04,-9.57,Person_1,Static,Static
3056522,0.16,0.04,-9.57,Person_1,Static,Static
3056534,0.2,0.04,-9.49,Person_1,Static,Static
3056546,0.24,0.0,-9.57,Person_1,Static,Static
3056558,0.24,0.0,-9.53,Person_1,Static,Static
3056570,0.2,0.0,-9.49,Person_1,Static,Static
3056582,0.16,0.04,-9.53,Person_1,Static,Static
3056594,0.12,0.0,-9.57,Person_1,Static,Static
3056606,0.16,0.04,-9.49,Person_1,Static,Static
3056618,0.16,0.0,-9.53,Person_1,Static,Static
3056630,0.2,0.04,-9.53,Person_1,Static,Static
3056642,0.2,0.04,-9.53,Person_1,Static,Static
3056654,0.2,0.04,-9.53,Person_1,Static,Static
3056666,0.2,0.04,-9.53,Person_1,Static,Static
3056678,0.2,0.0,-9.57,Person_1,Static,Static
3056690,0.2,0.04,-9.53,Person_1,Static,Static
3056702,0.2,0.04,-9.57,Person_1,Static,Static
3056714,0.2,0.04,-9.49,Person_1,Static,Static
3056726,0.2,0.04,-9.53,Person_1,Static,Static
3056738,0.16,0.0,-9.49,Person_1,Static,Static
3056750,0.2,0.04,-9.53,Person_1,Static,Static
3056762,0.16,0.04,-9.53,Person_1,Static,Static
3056774,0.2,0.04,-9.53,Person_1,Static,Static
3056786,0.24,0.0,-9.61,Person_1,Static,Static
3056798,0.24,0.0,-9.49,Person_1,Static,Static
3056810,0.24,0.0,-9.57,Person_1,Static,Static
3056822,0.16,0.0,-9.49,Person_1,Static,Static
3056834,0.16,0.04,-9.49,Person_1,Static,Static
3056846,0.2,0.04,-9.57,Person_1,Static,Static
3056858,0.2,0.0,-9.53,Person_1,Static,Walking
3056870,0.16,0.04,-9.53,Person_1,Static,Walking
3056882,0.2,0.0,-9.57,Person_1,Static,Walking
3056894,0.2,0.04,-9.53,Person_1,Static,Walking
3056906,0.2,-0.31,-10.55,Person_1,Walking,Walking
3056918,0.16,-0.16,-10.4,Person_1,Walking,Walking
3056930,0.16,0.12,-9.14,Person_1,Walking,Walking
3056942,0.16,-0.12,-9.81,Person_1,Walking,Walking
3056954,0.24,0.12,-9.34,Person_1,Walking,Walking
3056966,0.31,0.0,-9.81,Person_1,Walking,Walking
3056978,0.24,0.0,-9.45,Person_1,Static,Walking
3056990,0.2,0.0,-9.69,Person_1,Static,Walking
3057002,0.2,0.0,-9.49,Person_1,Static,Walking
3057014,0.2,0.0,-9.65,Person_1,Static,Walking
3057026,0.2,0.0,-9.49,Person_1,Static,Walking
3057038,0.2,0.04,-9.49,Person_1,Static,Static
3057050,0.2,0.0,-9.57,Person_1,Static,Static
3057062,0.16,0.04,-9.45,Person_1,Static,Static
3057074,0.16,0.0,-9.53,Person_1,Static,Static
3057086,0.16,0.04,-9.57,Person_1,Static,Static
3057098,0.16,0.0,-9.45,Person_1,Static,Static
3057110,0.2,-0.04,-9.53,Person_1,Static,Static
3057122,0.2,0.0,-9.65,Person_1,Static,Static
3057134,0.2,0.0,-9.61,Person_1,Static,Static
3057146,0.2,0.0,-9.53,Person_1,Static,Static
3057158,0.2,0.0,-9.57,Person_1,Static,Static
3057170,0.24,0.0,-9.53,Person_1,Static,Static
3057182,0.16,0.0,-9.49,Person_1,Static,Static
3057194,0.2,0.04,-9.49,Person_1,Static,Static
3057206,0.2,0.08,-9.53,Person_1,Static,Static
3057218,0.2,0.04,-9.53,Person_1,Static,Static
3057230,0.16,0.04,-9.53,Person_1,Static,Static
3057242,0.16,0.0,-9.53,Person_1,Static,Static
3057254,0.16,0.04,-9.53,Person_1,Static,Static
3057266,0.2,0.0,-9.57,Person_1,Static,Static
3057278,0.2,0.0,-9.53,Person_1,Static,Static
3057290,0.16,0.0,-9.53,Person_1,Static,Static
3057302,0.24,0.0,-9.57,Person_1,Static,Static
3057314,0.2,0.04,-9.57,Person_1,Static,Static
3057326,0.24,0.04,-9.53,Person_1,Static,Static
3057338,0.2,0.0,-9.57,Person_1,Static,Static
3057350,0.2,0.0,-9.57,Person_1,Static,Static
3057362,0.2,0.0,-9.57,Person_1,Static,Static
3057374,0.16,0.0,-9.53,Person_1,Static,Static
3057386,0.16,0.0,-9.53,Person_1,Static,Static
3057398,0.2,0.0,-9.57,Person_1,Static,Static
3057410,0.2,0.0,-9.53,Person_1,Static,Static
3057422,0.16,0.04,-9.49,Person_1,Static,Static
3057434,0.16,0.04,-9.57,Person_1,Static,Static
3057446,0.2,0.04,-9.53,Person_1,Static,Static
3057458,0.2,0.04,-9.57,Person_1,Static,Static
3057470,0.24,0.0,-9.53,Person_1,Static,Static
3057482,0.24,0.0,-9.53,Person_1,Static,Static
3057494,0.2,0.0,-9.53,Person_1,Static,Static
3057506,0.16,0.0,-9.53,Person_1,Static,Static
3057518,0.16,0.04,-9.53,Person_1,Static,Static
3057530,0.24,0.0,-9.53,Person_1,Static,Static
3057542,0.2,0.04,-9.61,Person_1,Static,Static
3057554,0.24,0.0,-9.53,Person_1,Static,Static
3057566,0.2,0.0,-9.49,Person_1,Static,Static
3057578,0.16,0.04,-9.53,Person_1,Static,Static
3057590,0.2,0.0,-9.49,Person_1,Static,Static
3057602,0.2,0.0,-9.57,Person_1,Static,Static
3057614,0.16,0.0,-9.53,Person_1,Static,Static
3057626,0.2,0.0,-9.57,Person_1,Static,Static
3057638,0.16,0.0,-9.49,Person_1,Static,Static
3057650,0.16,0.0,-9.49,Person_1,Static,Static
3057662,0.2,0.0,-9.53,Person_1,Static,Static
3057674,0.16,0.0,-9.53,Person_1,Static,Static
3057686,0.2,0.0,-9.57,Person_1,Static,Static
3057698,0.2,0.0,-9.57,Person_1,Static,Static
3057710,0.2,0.08,-9.53,Person_1,Static,Static
3057722,0.2,0.0,-9.49,Person_1,Static,Static
3057734,0.2,0.0,-9.53,Person_1,Static,Static
3057746,0.2,0.04,-9.57,Person_1,Static,Static
3057758,0.2,0.0,-9.57,Person_1,Static,Static
3057770,0.2,0.04,-9.57,Person_1,Static,Static
3057782,0.16,0.0,-9.53,Person_1,Static,Static
