Timestamp,X(m/s^2),Y(m/s^2),Z(m/s^2),Label
2024-08-15 10:14:07.903,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.911,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.935,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.939,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.946,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.952,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.980,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:07.989,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:07.989,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:08.003,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.028,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:08.032,0.71,0.16,-9.53,Stationary
2024-08-15 10:14:08.039,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:08.061,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.113,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.139,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:08.139,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.145,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:08.145,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.145,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.152,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.152,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.163,0.67,0.24,-9.41,Stationary
2024-08-15 10:14:08.185,0.75,0.08,-9.45,Stationary
2024-08-15 10:14:08.195,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:08.195,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:08.223,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:08.228,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.236,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:08.241,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:08.256,0.75,0.08,-9.45,Stationary
2024-08-15 10:14:08.268,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.293,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:08.302,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.302,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.316,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.341,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.344,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.350,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.379,0.67,0.16,-9.38,Stationary
2024-08-15 10:14:08.382,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.389,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:08.415,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.445,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.467,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:08.471,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:08.476,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.482,0.75,0.2,-9.41,Stationary
2024-08-15 10:14:08.482,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.482,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:08.512,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:08.515,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:08.520,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:08.525,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.553,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:08.555,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.566,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:08.595,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.598,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.607,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.614,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:08.643,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:08.673,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:08.677,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.683,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:08.690,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:08.690,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:08.696,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:08.722,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:08.748,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:08.748,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.755,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:08.777,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:08.781,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:08.787,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:08.795,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:08.817,0.71,0.2,-9.53,Stationary
2024-08-15 10:14:08.829,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:08.829,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:08.860,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:08.863,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.869,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:08.896,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.900,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.907,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:08.915,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:08.940,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:08.943,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:08.948,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:08.979,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:08.982,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:08.988,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:09.015,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:09.018,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:09.027,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:09.034,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:09.060,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:09.064,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:09.071,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:09.100,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:09.103,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:09.111,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:09.136,0.75,0.2,-9.45,Stationary
2024-08-15 10:14:12.192,0.82,0.16,-9.49,Walking
2024-08-15 10:14:12.192,0.71,0.2,-9.49,Stationary
2024-08-15 10:14:12.201,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:12.209,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:12.209,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:12.209,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.209,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:12.218,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:12.243,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:12.248,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.255,0.63,0.12,-9.41,Stationary
2024-08-15 10:14:12.279,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.282,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.289,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:12.297,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:12.323,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:12.338,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:12.344,0.71,0.16,-9.53,Stationary
2024-08-15 10:14:12.377,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:12.391,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.402,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.407,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:12.407,0.75,0.16,-9.41,Stationary
2024-08-15 10:14:12.417,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:12.417,0.67,0.12,-9.34,Stationary
2024-08-15 10:14:12.445,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:12.463,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:12.463,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.470,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.492,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.498,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.506,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:12.530,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:12.535,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:12.546,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:12.556,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.577,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:12.608,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.611,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.630,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.640,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.643,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:12.648,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.654,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.654,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.684,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:12.695,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.695,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.703,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.731,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.735,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:12.740,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:12.770,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.776,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:12.782,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.807,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:12.835,0.67,0.24,-9.45,Stationary
2024-08-15 10:14:12.835,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:12.843,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.843,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:12.848,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.858,0.75,0.16,-9.41,Stationary
2024-08-15 10:14:12.891,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.896,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:12.906,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:12.914,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:12.938,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:12.944,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:12.951,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:12.974,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:12.977,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:12.985,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:12.989,0.71,0.24,-9.45,Stationary
2024-08-15 10:14:13.019,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:13.028,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.028,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:13.059,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:13.067,0.67,0.16,-9.38,Stationary
2024-08-15 10:14:13.073,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:13.082,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:13.105,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.112,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.119,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:13.124,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:13.154,0.67,0.16,-9.34,Stationary
2024-08-15 10:14:13.157,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:13.162,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:13.186,0.63,0.2,-9.41,Stationary
2024-08-15 10:14:13.237,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:13.267,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.267,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:13.274,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:13.274,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:13.275,0.75,0.16,-9.49,Stationary
2024-08-15 10:14:13.275,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:13.284,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.284,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.307,0.67,0.16,-9.38,Stationary
2024-08-15 10:14:13.330,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:13.330,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:13.330,0.63,0.12,-9.41,Stationary
2024-08-15 10:14:13.343,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.369,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:13.373,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:13.379,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:13.406,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.409,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:13.419,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:13.431,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.452,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:13.455,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.463,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:13.490,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.493,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.500,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.526,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:13.559,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.566,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:13.566,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.571,0.63,0.2,-9.49,Stationary
2024-08-15 10:14:13.571,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:13.599,0.78,0.16,-9.38,Stationary
2024-08-15 10:14:13.603,0.71,0.12,-9.38,Stationary
2024-08-15 10:14:13.609,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:13.625,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:13.634,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:13.639,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.679,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:13.682,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.709,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:13.713,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:13.731,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:13.741,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:13.743,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:13.752,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:13.757,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:13.764,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.788,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:13.819,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:13.819,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:13.825,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.825,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:13.832,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:13.860,0.63,0.12,-9.41,Stationary
2024-08-15 10:14:13.865,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:13.871,0.63,0.12,-9.41,Stationary
2024-08-15 10:14:13.899,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:13.964,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:13.967,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:13.985,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:13.995,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.001,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.001,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:14.007,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.013,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.013,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:14.013,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.020,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.024,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.052,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.055,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.067,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.073,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.099,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:14.102,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.109,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.138,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.141,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.151,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.173,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:14.177,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:14.181,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:14.189,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:14.220,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:14.223,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:14.229,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:14.257,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.261,0.75,0.2,-9.45,Stationary
2024-08-15 10:14:14.269,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.290,0.71,0.16,-9.38,Stationary
2024-08-15 10:14:14.312,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:14.312,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:14.317,0.75,0.16,-9.38,Stationary
2024-08-15 10:14:14.341,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:14.345,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.350,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.355,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.370,0.75,0.08,-9.41,Stationary
2024-08-15 10:14:14.382,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:14.411,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.414,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.418,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.452,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:14.481,0.67,0.08,-9.49,Stationary
2024-08-15 10:14:14.481,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:14.489,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:14.489,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.489,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:14.521,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:14.525,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.533,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:14.549,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.555,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.578,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:14.594,0.59,0.16,-9.41,Stationary
2024-08-15 10:14:14.594,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:14.600,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:14.626,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:14.630,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:14.636,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.664,0.63,0.2,-9.45,Stationary
2024-08-15 10:14:14.682,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:14.682,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.689,0.75,0.16,-9.41,Stationary
2024-08-15 10:14:14.699,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:14.709,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:14.738,0.75,0.16,-9.49,Stationary
2024-08-15 10:14:14.743,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.751,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:14.774,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:14.787,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:14.787,0.63,0.2,-9.45,Stationary
2024-08-15 10:14:14.796,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.803,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:14.833,0.67,0.2,-9.38,Stationary
2024-08-15 10:14:14.836,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.841,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:14.869,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.872,0.71,0.24,-9.45,Stationary
2024-08-15 10:14:14.879,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:14.884,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:14.914,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:14.918,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:14.925,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:14.956,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:14.959,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:14.965,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:14.991,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:14.995,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:15.002,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.039,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.042,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.074,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.119,0.75,0.2,-9.45,Stationary
2024-08-15 10:14:15.134,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.139,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.139,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.145,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.151,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.151,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:15.159,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.159,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:15.159,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.163,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:15.192,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:15.197,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:15.203,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.229,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:15.233,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:15.240,0.63,0.2,-9.41,Stationary
2024-08-15 10:14:15.246,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.275,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:15.278,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.306,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.309,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.350,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.354,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.361,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:15.361,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.368,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.368,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.396,0.63,0.12,-9.49,Stationary
2024-08-15 10:14:15.416,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.416,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:15.422,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.438,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:15.444,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:15.468,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:15.473,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:15.473,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.507,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.510,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:15.518,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:15.543,0.75,0.16,-9.38,Stationary
2024-08-15 10:14:15.547,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:15.556,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:15.567,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.587,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.590,0.71,0.12,-9.38,Stationary
2024-08-15 10:14:15.600,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.627,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.638,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:15.638,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.647,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.673,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:15.676,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.683,0.67,0.08,-9.49,Stationary
2024-08-15 10:14:15.709,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:15.714,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.722,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.728,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:15.754,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:15.805,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:15.834,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.834,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:15.841,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:15.841,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:15.841,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:15.841,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:15.856,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:15.860,0.75,0.16,-9.49,Stationary
2024-08-15 10:14:15.867,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.874,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.899,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.904,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:15.912,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:15.938,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.942,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:15.948,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:15.956,0.67,0.16,-9.45,Stationary
