Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2),state
[2024-08-15 10:17:56.387] 0.71, 0.20, -9.45, Stationary
[2024-08-15 10:17:56.387] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.387] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.419] 0.63, 0.16, -9.38, Stationary
[2024-08-15 10:17:56.419] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:56.434] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.434] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:56.471] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.471] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.471] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:56.508] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:56.508] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.514] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:56.529] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.561] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:56.561] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:56.561] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:56.561] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:56.605] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:56.609] 0.67, 0.12, -9.53, Stationary
[2024-08-15 10:17:56.612] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.640] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.640] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:56.640] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:56.672] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.672] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.672] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:56.709] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.718] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:56.718] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.718] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.755] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.766] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.766] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.797] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:56.809] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:56.813] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.813] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.829] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.829] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:56.844] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.876] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.876] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.876] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.909] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.909] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.923] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:56.954] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:56.954] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:56.954] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:56.954] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:56.986] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.002] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.002] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.034] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.034] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.049] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.049] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:57.065] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.065] 0.71, 0.16, -9.38, Stationary
[2024-08-15 10:17:57.096] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.112] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.112] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.143] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.143] 0.71, 0.16, -9.53, Stationary
[2024-08-15 10:17:57.143] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.175] 0.71, 0.16, -9.53, Stationary
[2024-08-15 10:17:57.210] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.222] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.222] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.222] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.222] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.222] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.254] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.254] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.269] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.269] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.311] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.316] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.363] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:57.379] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.379] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.379] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.395] 0.75, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.395] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.395] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.395] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.433] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.439] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.441] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.466] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.474] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.479] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.484] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.514] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.519] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.523] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.547] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.554] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.561] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:57.577] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.593] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.594] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.625] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:57.628] 0.63, 0.20, -9.41, Stationary
[2024-08-15 10:17:57.630] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.657] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.666] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:57.669] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.690] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.690] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.705] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.735] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:57.735] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.735] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.770] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.782] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.782] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.782] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.814] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:57.830] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.830] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.830] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:57.861] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.861] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.861] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:57.892] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:57.908] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.908] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:57.940] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:57.941] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:57.944] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.949] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:57.971] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.987] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:57.987] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.018] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.018] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.018] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.050] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.050] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.050] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.081] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:58.097] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.113] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.144] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.160] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.160] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.175] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.175] 0.63, 0.12, -9.38, Stationary
[2024-08-15 10:17:58.175] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.175] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:58.191] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.206] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.213] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.238] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.238] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.254] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:58.285] 0.67, 0.08, -9.49, Stationary
[2024-08-15 10:17:58.285] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.285] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.317] 0.63, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.317] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.317] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.348] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.348] 0.67, 0.08, -9.41, Stationary
[2024-08-15 10:17:58.364] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.395] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.395] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.395] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.395] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.427] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.474] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.474] 0.71, 0.20, -9.38, Stationary
[2024-08-15 10:17:58.474] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:58.474] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:58.474] 0.75, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.490] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.521] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.553] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.553] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.568] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.568] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.568] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.568] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.599] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:58.599] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.614] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.616] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.647] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:58.647] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.678] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:58.678] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.713] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.713] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.713] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.725] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.725] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.763] 0.75, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.767] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.772] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.789] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.804] 0.71, 0.20, -9.49, Stationary
[2024-08-15 10:17:58.804] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.836] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.841] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:58.845] 0.63, 0.12, -9.49, Stationary
[2024-08-15 10:17:58.868] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:58.888] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.888] 0.67, 0.12, -9.53, Stationary
[2024-08-15 10:17:58.892] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.916] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:58.916] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:58.916] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.947] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:58.959] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:58.964] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:58.993] 0.71, 0.16, -9.34, Stationary
[2024-08-15 10:17:58.997] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.001] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.030] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.034] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.037] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.058] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.058] 0.75, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.073] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.073] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.105] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.114] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.114] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.142] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.142] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.152] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.183] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.188] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.188] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.221] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.256] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.259] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.262] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.262] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:59.262] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.278] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.285] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.314] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.319] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.323] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.342] 0.75, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.356] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.356] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.391] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.396] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.396] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:59.425] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.431] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:59.432] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.454] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.454] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.469] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.469] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.485] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.485] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.517] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.533] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.533] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.564] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.564] 0.75, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.564] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.595] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.595] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.626] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.626] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.626] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.658] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.658] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.673] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:59.673] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.705] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.716] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.721] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.721] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:59.752] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:59.788] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.792] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.795] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.795] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.805] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.831] 0.71, 0.24, -9.45, Stationary
[2024-08-15 10:17:59.833] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.838] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.848] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.862] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.879] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.894] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.900] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:59.929] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:59.929] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.937] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:59.974] 0.63, 0.20, -9.45, Stationary
[2024-08-15 10:17:59.974] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:59.990] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.030] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.037] 0.67, 0.08, -9.49, Stationary
[2024-08-15 10:18:00.037] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.037] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.037] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.037] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.055] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.084] 0.67, 0.12, -9.34, Stationary
[2024-08-15 10:18:00.084] 0.63, 0.12, -9.38, Stationary
[2024-08-15 10:18:00.084] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.100] 0.71, 0.16, -9.38, Stationary
[2024-08-15 10:18:00.132] 0.75, 0.20, -9.45, Stationary
[2024-08-15 10:18:00.138] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.141] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.164] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.164] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.164] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.185] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.216] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.224] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.228] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.232] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.260] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.265] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.270] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.291] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.339] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.342] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.346] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.346] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.349] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.353] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.373] 0.75, 0.12, -9.34, Stationary
[2024-08-15 10:18:00.386] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.433] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.433] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.433] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.433] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.433] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.433] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.482] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.486] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.486] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.496] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:18:00.517] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.528] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.528] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.560] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.560] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.560] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.591] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.591] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.607] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:18:00.639] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.640] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:18:00.646] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:18:00.675] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:18:00.706] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.713] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:18:00.717] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.717] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:18:00.734] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.734] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.738] 0.75, 0.08, -9.45, Stationary
[2024-08-15 10:18:00.766] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.772] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.801] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.818] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.818] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.820] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:18:00.830] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:18:00.830] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.861] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.866] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.877] 0.59, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.896] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:18:00.896] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.908] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.924] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:18:00.940] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:18:00.940] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.956] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:18:00.971] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:18:00.987] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:18:00.987] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:18:01.018] 0.71, 0.12, -9.49, Stationary
